date,route_id,vessel_type,contract_type,estimated_rate_usd_mt,price_premium_pct,volume_commitment_mt,data_type
2026-08-21,VOSTOCHNY_RU_PARADIP,PANAMAX,SPOT,21.7,0.0,70000,SCENARIO
2026-08-21,VOSTOCHNY_RU_PARADIP,PANAMAX,COA_3M,22.13,2.0,210000,SCENARIO
2026-08-21,VOSTOCHNY_RU_PARADIP,PANAMAX,COA_6M,22.79,5.0,420000,SCENARIO
2026-08-21,VOSTOCHNY_RU_PARADIP,PANAMAX,COA_12M,23.44,8.0,840000,SCENARIO
2026-08-21,VOSTOCHNY_RU_PARADIP,SUPRAMAX,SPOT,24.89,0.0,50000,SCENARIO
2026-08-21,VOSTOCHNY_RU_PARADIP,SUPRAMAX,COA_3M,25.39,2.0,150000,SCENARIO
2026-08-21,VOSTOCHNY_RU_PARADIP,SUPRAMAX,COA_6M,26.13,5.0,300000,SCENARIO
2026-08-21,VOSTOCHNY_RU_PARADIP,SUPRAMAX,COA_12M,26.88,8.0,600000,SCENARIO
2026-08-21,VOSTOCHNY_RU_VIZAG,HANDYSIZE,SPOT,30.23,0.0,32000,SCENARIO
2026-08-21,VOSTOCHNY_RU_VIZAG,HANDYSIZE,COA_3M,30.83,2.0,96000,SCENARIO
2026-08-21,VOSTOCHNY_RU_VIZAG,HANDYSIZE,COA_6M,31.74,5.0,192000,SCENARIO
2026-08-21,VOSTOCHNY_RU_VIZAG,HANDYSIZE,COA_12M,32.65,8.0,384000,SCENARIO
2026-08-21,VOSTOCHNY_RU_VIZAG,PANAMAX,SPOT,20.74,0.0,70000,SCENARIO
2026-08-21,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_3M,21.15,2.0,210000,SCENARIO
2026-08-21,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_6M,21.78,5.0,420000,SCENARIO
2026-08-21,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_12M,22.4,8.0,840000,SCENARIO
2026-08-21,VOSTOCHNY_RU_VIZAG,PANAMAX,SPOT,21.55,0.0,70000,SCENARIO
2026-08-21,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_3M,21.98,2.0,210000,SCENARIO
2026-08-21,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_6M,22.63,5.0,420000,SCENARIO
2026-08-21,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_12M,23.27,8.0,840000,SCENARIO
2026-08-21,VOSTOCHNY_RU_VIZAG,SUPRAMAX,SPOT,24.72,0.0,50000,SCENARIO
2026-08-21,VOSTOCHNY_RU_VIZAG,SUPRAMAX,COA_3M,25.21,2.0,150000,SCENARIO
2026-08-21,VOSTOCHNY_RU_VIZAG,SUPRAMAX,COA_6M,25.96,5.0,300000,SCENARIO
2026-08-21,VOSTOCHNY_RU_VIZAG,SUPRAMAX,COA_12M,26.7,8.0,600000,SCENARIO
2026-08-24,KALIMANTAN_ID_DHAMRA,HANDYSIZE,SPOT,15.93,0.0,32000,SCENARIO
2026-08-24,KALIMANTAN_ID_DHAMRA,HANDYSIZE,COA_3M,16.25,2.0,96000,SCENARIO
2026-08-24,KALIMANTAN_ID_DHAMRA,HANDYSIZE,COA_6M,16.73,5.0,192000,SCENARIO
2026-08-24,KALIMANTAN_ID_DHAMRA,HANDYSIZE,COA_12M,17.2,8.0,384000,SCENARIO
2026-08-24,KALIMANTAN_ID_DHAMRA,PANAMAX,SPOT,11.11,0.0,70000,SCENARIO
2026-08-24,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_3M,11.33,2.0,210000,SCENARIO
2026-08-24,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_6M,11.67,5.0,420000,SCENARIO
2026-08-24,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_12M,12.0,8.0,840000,SCENARIO
2026-08-24,KALIMANTAN_ID_DHAMRA,PANAMAX,SPOT,11.6,0.0,70000,SCENARIO
2026-08-24,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_3M,11.83,2.0,210000,SCENARIO
2026-08-24,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_6M,12.18,5.0,420000,SCENARIO
2026-08-24,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_12M,12.53,8.0,840000,SCENARIO
2026-08-24,KALIMANTAN_ID_DHAMRA,SUPRAMAX,SPOT,13.14,0.0,50000,SCENARIO
2026-08-24,KALIMANTAN_ID_DHAMRA,SUPRAMAX,COA_3M,13.4,2.0,150000,SCENARIO
2026-08-24,KALIMANTAN_ID_DHAMRA,SUPRAMAX,COA_6M,13.8,5.0,300000,SCENARIO
2026-08-24,KALIMANTAN_ID_DHAMRA,SUPRAMAX,COA_12M,14.19,8.0,600000,SCENARIO
2026-08-24,KALIMANTAN_ID_GANGAVARAM,HANDYSIZE,SPOT,15.39,0.0,32000,SCENARIO
2026-08-24,KALIMANTAN_ID_GANGAVARAM,HANDYSIZE,COA_3M,15.7,2.0,96000,SCENARIO
2026-08-24,KALIMANTAN_ID_GANGAVARAM,HANDYSIZE,COA_6M,16.16,5.0,192000,SCENARIO
2026-08-24,KALIMANTAN_ID_GANGAVARAM,HANDYSIZE,COA_12M,16.62,8.0,384000,SCENARIO
2026-08-24,KALIMANTAN_ID_GANGAVARAM,PANAMAX,SPOT,10.74,0.0,70000,SCENARIO
2026-08-24,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_3M,10.95,2.0,210000,SCENARIO
2026-08-24,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_6M,11.28,5.0,420000,SCENARIO
2026-08-24,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_12M,11.6,8.0,840000,SCENARIO
2026-08-24,KALIMANTAN_ID_GANGAVARAM,PANAMAX,SPOT,11.22,0.0,70000,SCENARIO
2026-08-24,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_3M,11.44,2.0,210000,SCENARIO
2026-08-24,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_6M,11.78,5.0,420000,SCENARIO
2026-08-24,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_12M,12.12,8.0,840000,SCENARIO
2026-08-24,KALIMANTAN_ID_GANGAVARAM,SUPRAMAX,SPOT,12.71,0.0,50000,SCENARIO
2026-08-24,KALIMANTAN_ID_GANGAVARAM,SUPRAMAX,COA_3M,12.96,2.0,150000,SCENARIO
2026-08-24,KALIMANTAN_ID_GANGAVARAM,SUPRAMAX,COA_6M,13.35,5.0,300000,SCENARIO
2026-08-24,KALIMANTAN_ID_GANGAVARAM,SUPRAMAX,COA_12M,13.73,8.0,600000,SCENARIO
2026-08-24,KALIMANTAN_ID_GOPALPUR,HANDYSIZE,SPOT,16.01,0.0,32000,SCENARIO
2026-08-24,KALIMANTAN_ID_GOPALPUR,HANDYSIZE,COA_3M,16.33,2.0,96000,SCENARIO
2026-08-24,KALIMANTAN_ID_GOPALPUR,HANDYSIZE,COA_6M,16.81,5.0,192000,SCENARIO
2026-08-24,KALIMANTAN_ID_GOPALPUR,HANDYSIZE,COA_12M,17.29,8.0,384000,SCENARIO
2026-08-24,KALIMANTAN_ID_GOPALPUR,PANAMAX,SPOT,11.65,0.0,70000,SCENARIO
2026-08-24,KALIMANTAN_ID_GOPALPUR,PANAMAX,COA_3M,11.88,2.0,210000,SCENARIO
2026-08-24,KALIMANTAN_ID_GOPALPUR,PANAMAX,COA_6M,12.23,5.0,420000,SCENARIO
2026-08-24,KALIMANTAN_ID_GOPALPUR,PANAMAX,COA_12M,12.58,8.0,840000,SCENARIO
2026-08-24,KALIMANTAN_ID_GOPALPUR,SUPRAMAX,SPOT,13.22,0.0,50000,SCENARIO
2026-08-24,KALIMANTAN_ID_GOPALPUR,SUPRAMAX,COA_3M,13.48,2.0,150000,SCENARIO
2026-08-24,KALIMANTAN_ID_GOPALPUR,SUPRAMAX,COA_6M,13.88,5.0,300000,SCENARIO
2026-08-24,KALIMANTAN_ID_GOPALPUR,SUPRAMAX,COA_12M,14.28,8.0,600000,SCENARIO
2026-08-24,KALIMANTAN_ID_PARADIP,HANDYSIZE,SPOT,16.09,0.0,32000,SCENARIO
2026-08-24,KALIMANTAN_ID_PARADIP,HANDYSIZE,COA_3M,16.41,2.0,96000,SCENARIO
2026-08-24,KALIMANTAN_ID_PARADIP,HANDYSIZE,COA_6M,16.89,5.0,192000,SCENARIO
2026-08-24,KALIMANTAN_ID_PARADIP,HANDYSIZE,COA_12M,17.38,8.0,384000,SCENARIO
2026-08-24,KALIMANTAN_ID_PARADIP,PANAMAX,SPOT,11.21,0.0,70000,SCENARIO
2026-08-24,KALIMANTAN_ID_PARADIP,PANAMAX,COA_3M,11.43,2.0,210000,SCENARIO
2026-08-24,KALIMANTAN_ID_PARADIP,PANAMAX,COA_6M,11.77,5.0,420000,SCENARIO
2026-08-24,KALIMANTAN_ID_PARADIP,PANAMAX,COA_12M,12.11,8.0,840000,SCENARIO
2026-08-24,KALIMANTAN_ID_PARADIP,PANAMAX,SPOT,11.71,0.0,70000,SCENARIO
2026-08-24,KALIMANTAN_ID_PARADIP,PANAMAX,COA_3M,11.94,2.0,210000,SCENARIO
2026-08-24,KALIMANTAN_ID_PARADIP,PANAMAX,COA_6M,12.3,5.0,420000,SCENARIO
2026-08-24,KALIMANTAN_ID_PARADIP,PANAMAX,COA_12M,12.65,8.0,840000,SCENARIO
2026-08-24,KALIMANTAN_ID_PARADIP,SUPRAMAX,SPOT,13.28,0.0,50000,SCENARIO
2026-08-24,KALIMANTAN_ID_PARADIP,SUPRAMAX,COA_3M,13.55,2.0,150000,SCENARIO
2026-08-24,KALIMANTAN_ID_PARADIP,SUPRAMAX,COA_6M,13.94,5.0,300000,SCENARIO
2026-08-24,KALIMANTAN_ID_PARADIP,SUPRAMAX,COA_12M,14.34,8.0,600000,SCENARIO
2026-08-24,KALIMANTAN_ID_SANDHEADS,HANDYSIZE,SPOT,16.88,0.0,32000,SCENARIO
2026-08-24,KALIMANTAN_ID_SANDHEADS,HANDYSIZE,COA_3M,17.22,2.0,96000,SCENARIO
2026-08-24,KALIMANTAN_ID_SANDHEADS,HANDYSIZE,COA_6M,17.72,5.0,192000,SCENARIO
2026-08-24,KALIMANTAN_ID_SANDHEADS,HANDYSIZE,COA_12M,18.23,8.0,384000,SCENARIO
2026-08-24,KALIMANTAN_ID_SANDHEADS,PANAMAX,SPOT,11.74,0.0,70000,SCENARIO
2026-08-24,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_3M,11.97,2.0,210000,SCENARIO
2026-08-24,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_6M,12.33,5.0,420000,SCENARIO
2026-08-24,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_12M,12.68,8.0,840000,SCENARIO
2026-08-24,KALIMANTAN_ID_SANDHEADS,PANAMAX,SPOT,12.26,0.0,70000,SCENARIO
2026-08-24,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_3M,12.51,2.0,210000,SCENARIO
2026-08-24,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_6M,12.87,5.0,420000,SCENARIO
2026-08-24,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_12M,13.24,8.0,840000,SCENARIO
2026-08-24,KALIMANTAN_ID_SANDHEADS,SUPRAMAX,SPOT,13.93,0.0,50000,SCENARIO
2026-08-24,KALIMANTAN_ID_SANDHEADS,SUPRAMAX,COA_3M,14.21,2.0,150000,SCENARIO
2026-08-24,KALIMANTAN_ID_SANDHEADS,SUPRAMAX,COA_6M,14.63,5.0,300000,SCENARIO
2026-08-24,KALIMANTAN_ID_SANDHEADS,SUPRAMAX,COA_12M,15.04,8.0,600000,SCENARIO
2026-08-24,KALIMANTAN_ID_VIZAG,HANDYSIZE,SPOT,15.87,0.0,32000,SCENARIO
2026-08-24,KALIMANTAN_ID_VIZAG,HANDYSIZE,COA_3M,16.19,2.0,96000,SCENARIO
2026-08-24,KALIMANTAN_ID_VIZAG,HANDYSIZE,COA_6M,16.66,5.0,192000,SCENARIO
2026-08-24,KALIMANTAN_ID_VIZAG,HANDYSIZE,COA_12M,17.14,8.0,384000,SCENARIO
2026-08-24,KALIMANTAN_ID_VIZAG,PANAMAX,SPOT,11.06,0.0,70000,SCENARIO
2026-08-24,KALIMANTAN_ID_VIZAG,PANAMAX,COA_3M,11.28,2.0,210000,SCENARIO
2026-08-24,KALIMANTAN_ID_VIZAG,PANAMAX,COA_6M,11.61,5.0,420000,SCENARIO
2026-08-24,KALIMANTAN_ID_VIZAG,PANAMAX,COA_12M,11.94,8.0,840000,SCENARIO
2026-08-24,KALIMANTAN_ID_VIZAG,PANAMAX,SPOT,11.56,0.0,70000,SCENARIO
2026-08-24,KALIMANTAN_ID_VIZAG,PANAMAX,COA_3M,11.79,2.0,210000,SCENARIO
2026-08-24,KALIMANTAN_ID_VIZAG,PANAMAX,COA_6M,12.14,5.0,420000,SCENARIO
2026-08-24,KALIMANTAN_ID_VIZAG,PANAMAX,COA_12M,12.48,8.0,840000,SCENARIO
2026-08-24,KALIMANTAN_ID_VIZAG,SUPRAMAX,SPOT,13.11,0.0,50000,SCENARIO
2026-08-24,KALIMANTAN_ID_VIZAG,SUPRAMAX,COA_3M,13.37,2.0,150000,SCENARIO
2026-08-24,KALIMANTAN_ID_VIZAG,SUPRAMAX,COA_6M,13.77,5.0,300000,SCENARIO
2026-08-24,KALIMANTAN_ID_VIZAG,SUPRAMAX,COA_12M,14.16,8.0,600000,SCENARIO
2026-08-24,MAPUTO_MZ_PARADIP,HANDYSIZE,SPOT,22.9,0.0,32000,SCENARIO
2026-08-24,MAPUTO_MZ_PARADIP,HANDYSIZE,COA_3M,23.36,2.0,96000,SCENARIO
2026-08-24,MAPUTO_MZ_PARADIP,HANDYSIZE,COA_6M,24.04,5.0,192000,SCENARIO
2026-08-24,MAPUTO_MZ_PARADIP,HANDYSIZE,COA_12M,24.73,8.0,384000,SCENARIO
2026-08-24,MAPUTO_MZ_PARADIP,PANAMAX,SPOT,15.8,0.0,70000,SCENARIO
2026-08-24,MAPUTO_MZ_PARADIP,PANAMAX,COA_3M,16.12,2.0,210000,SCENARIO
2026-08-24,MAPUTO_MZ_PARADIP,PANAMAX,COA_6M,16.59,5.0,420000,SCENARIO
2026-08-24,MAPUTO_MZ_PARADIP,PANAMAX,COA_12M,17.06,8.0,840000,SCENARIO
2026-08-24,MAPUTO_MZ_PARADIP,PANAMAX,SPOT,16.45,0.0,70000,SCENARIO
2026-08-24,MAPUTO_MZ_PARADIP,PANAMAX,COA_3M,16.78,2.0,210000,SCENARIO
2026-08-24,MAPUTO_MZ_PARADIP,PANAMAX,COA_6M,17.27,5.0,420000,SCENARIO
2026-08-24,MAPUTO_MZ_PARADIP,PANAMAX,COA_12M,17.77,8.0,840000,SCENARIO
2026-08-24,MAPUTO_MZ_PARADIP,SUPRAMAX,SPOT,18.79,0.0,50000,SCENARIO
2026-08-24,MAPUTO_MZ_PARADIP,SUPRAMAX,COA_3M,19.17,2.0,150000,SCENARIO
2026-08-24,MAPUTO_MZ_PARADIP,SUPRAMAX,COA_6M,19.73,5.0,300000,SCENARIO
2026-08-24,MAPUTO_MZ_PARADIP,SUPRAMAX,COA_12M,20.29,8.0,600000,SCENARIO
2026-08-24,MAPUTO_MZ_VIZAG,HANDYSIZE,SPOT,22.19,0.0,32000,SCENARIO
2026-08-24,MAPUTO_MZ_VIZAG,HANDYSIZE,COA_3M,22.63,2.0,96000,SCENARIO
2026-08-24,MAPUTO_MZ_VIZAG,HANDYSIZE,COA_6M,23.3,5.0,192000,SCENARIO
2026-08-24,MAPUTO_MZ_VIZAG,HANDYSIZE,COA_12M,23.97,8.0,384000,SCENARIO
2026-08-24,MAPUTO_MZ_VIZAG,PANAMAX,SPOT,15.32,0.0,70000,SCENARIO
2026-08-24,MAPUTO_MZ_VIZAG,PANAMAX,COA_3M,15.63,2.0,210000,SCENARIO
2026-08-24,MAPUTO_MZ_VIZAG,PANAMAX,COA_6M,16.09,5.0,420000,SCENARIO
2026-08-24,MAPUTO_MZ_VIZAG,PANAMAX,COA_12M,16.55,8.0,840000,SCENARIO
2026-08-24,MAPUTO_MZ_VIZAG,PANAMAX,SPOT,15.95,0.0,70000,SCENARIO
2026-08-24,MAPUTO_MZ_VIZAG,PANAMAX,COA_3M,16.27,2.0,210000,SCENARIO
2026-08-24,MAPUTO_MZ_VIZAG,PANAMAX,COA_6M,16.75,5.0,420000,SCENARIO
2026-08-24,MAPUTO_MZ_VIZAG,PANAMAX,COA_12M,17.23,8.0,840000,SCENARIO
2026-08-24,MAPUTO_MZ_VIZAG,SUPRAMAX,SPOT,18.22,0.0,50000,SCENARIO
2026-08-24,MAPUTO_MZ_VIZAG,SUPRAMAX,COA_3M,18.58,2.0,150000,SCENARIO
2026-08-24,MAPUTO_MZ_VIZAG,SUPRAMAX,COA_6M,19.13,5.0,300000,SCENARIO
2026-08-24,MAPUTO_MZ_VIZAG,SUPRAMAX,COA_12M,19.68,8.0,600000,SCENARIO
2026-08-24,NEWCASTLE_AU_DHAMRA,HANDYSIZE,SPOT,31.2,0.0,32000,SCENARIO
2026-08-24,NEWCASTLE_AU_DHAMRA,HANDYSIZE,COA_3M,31.82,2.0,96000,SCENARIO
2026-08-24,NEWCASTLE_AU_DHAMRA,HANDYSIZE,COA_6M,32.76,5.0,192000,SCENARIO
2026-08-24,NEWCASTLE_AU_DHAMRA,HANDYSIZE,COA_12M,33.7,8.0,384000,SCENARIO
2026-08-24,NEWCASTLE_AU_DHAMRA,PANAMAX,SPOT,21.4,0.0,70000,SCENARIO
2026-08-24,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_3M,21.83,2.0,210000,SCENARIO
2026-08-24,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_6M,22.47,5.0,420000,SCENARIO
2026-08-24,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_12M,23.11,8.0,840000,SCENARIO
2026-08-24,NEWCASTLE_AU_DHAMRA,PANAMAX,SPOT,22.22,0.0,70000,SCENARIO
2026-08-24,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_3M,22.66,2.0,210000,SCENARIO
2026-08-24,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_6M,23.33,5.0,420000,SCENARIO
2026-08-24,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_12M,24.0,8.0,840000,SCENARIO
2026-08-24,NEWCASTLE_AU_DHAMRA,SUPRAMAX,SPOT,25.49,0.0,50000,SCENARIO
2026-08-24,NEWCASTLE_AU_DHAMRA,SUPRAMAX,COA_3M,26.0,2.0,150000,SCENARIO
2026-08-24,NEWCASTLE_AU_DHAMRA,SUPRAMAX,COA_6M,26.76,5.0,300000,SCENARIO
2026-08-24,NEWCASTLE_AU_DHAMRA,SUPRAMAX,COA_12M,27.53,8.0,600000,SCENARIO
2026-08-24,NEWCASTLE_AU_GANGAVARAM,HANDYSIZE,SPOT,30.89,0.0,32000,SCENARIO
2026-08-24,NEWCASTLE_AU_GANGAVARAM,HANDYSIZE,COA_3M,31.51,2.0,96000,SCENARIO
2026-08-24,NEWCASTLE_AU_GANGAVARAM,HANDYSIZE,COA_6M,32.43,5.0,192000,SCENARIO
2026-08-24,NEWCASTLE_AU_GANGAVARAM,HANDYSIZE,COA_12M,33.36,8.0,384000,SCENARIO
2026-08-24,NEWCASTLE_AU_GANGAVARAM,PANAMAX,SPOT,21.18,0.0,70000,SCENARIO
2026-08-24,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_3M,21.6,2.0,210000,SCENARIO
2026-08-24,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_6M,22.24,5.0,420000,SCENARIO
2026-08-24,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_12M,22.87,8.0,840000,SCENARIO
2026-08-24,NEWCASTLE_AU_GANGAVARAM,PANAMAX,SPOT,22.0,0.0,70000,SCENARIO
2026-08-24,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_3M,22.44,2.0,210000,SCENARIO
2026-08-24,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_6M,23.1,5.0,420000,SCENARIO
2026-08-24,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_12M,23.76,8.0,840000,SCENARIO
2026-08-24,NEWCASTLE_AU_GANGAVARAM,SUPRAMAX,SPOT,25.23,0.0,50000,SCENARIO
2026-08-24,NEWCASTLE_AU_GANGAVARAM,SUPRAMAX,COA_3M,25.73,2.0,150000,SCENARIO
2026-08-24,NEWCASTLE_AU_GANGAVARAM,SUPRAMAX,COA_6M,26.49,5.0,300000,SCENARIO
2026-08-24,NEWCASTLE_AU_GANGAVARAM,SUPRAMAX,COA_12M,27.25,8.0,600000,SCENARIO
2026-08-24,NEWCASTLE_AU_GOPALPUR,HANDYSIZE,SPOT,31.38,0.0,32000,SCENARIO
2026-08-24,NEWCASTLE_AU_GOPALPUR,HANDYSIZE,COA_3M,32.01,2.0,96000,SCENARIO
2026-08-24,NEWCASTLE_AU_GOPALPUR,HANDYSIZE,COA_6M,32.95,5.0,192000,SCENARIO
2026-08-24,NEWCASTLE_AU_GOPALPUR,HANDYSIZE,COA_12M,33.89,8.0,384000,SCENARIO
2026-08-24,NEWCASTLE_AU_GOPALPUR,PANAMAX,SPOT,22.34,0.0,70000,SCENARIO
2026-08-24,NEWCASTLE_AU_GOPALPUR,PANAMAX,COA_3M,22.79,2.0,210000,SCENARIO
2026-08-24,NEWCASTLE_AU_GOPALPUR,PANAMAX,COA_6M,23.46,5.0,420000,SCENARIO
2026-08-24,NEWCASTLE_AU_GOPALPUR,PANAMAX,COA_12M,24.13,8.0,840000,SCENARIO
2026-08-24,NEWCASTLE_AU_GOPALPUR,SUPRAMAX,SPOT,25.64,0.0,50000,SCENARIO
2026-08-24,NEWCASTLE_AU_GOPALPUR,SUPRAMAX,COA_3M,26.15,2.0,150000,SCENARIO
2026-08-24,NEWCASTLE_AU_GOPALPUR,SUPRAMAX,COA_6M,26.92,5.0,300000,SCENARIO
2026-08-24,NEWCASTLE_AU_GOPALPUR,SUPRAMAX,COA_12M,27.69,8.0,600000,SCENARIO
2026-08-24,NEWCASTLE_AU_PARADIP,HANDYSIZE,SPOT,31.33,0.0,32000,SCENARIO
2026-08-24,NEWCASTLE_AU_PARADIP,HANDYSIZE,COA_3M,31.96,2.0,96000,SCENARIO
2026-08-24,NEWCASTLE_AU_PARADIP,HANDYSIZE,COA_6M,32.9,5.0,192000,SCENARIO
2026-08-24,NEWCASTLE_AU_PARADIP,HANDYSIZE,COA_12M,33.84,8.0,384000,SCENARIO
2026-08-24,NEWCASTLE_AU_PARADIP,PANAMAX,SPOT,21.48,0.0,70000,SCENARIO
2026-08-24,NEWCASTLE_AU_PARADIP,PANAMAX,COA_3M,21.91,2.0,210000,SCENARIO
2026-08-24,NEWCASTLE_AU_PARADIP,PANAMAX,COA_6M,22.55,5.0,420000,SCENARIO
2026-08-24,NEWCASTLE_AU_PARADIP,PANAMAX,COA_12M,23.2,8.0,840000,SCENARIO
2026-08-24,NEWCASTLE_AU_PARADIP,PANAMAX,SPOT,22.31,0.0,70000,SCENARIO
2026-08-24,NEWCASTLE_AU_PARADIP,PANAMAX,COA_3M,22.76,2.0,210000,SCENARIO
2026-08-24,NEWCASTLE_AU_PARADIP,PANAMAX,COA_6M,23.43,5.0,420000,SCENARIO
2026-08-24,NEWCASTLE_AU_PARADIP,PANAMAX,COA_12M,24.09,8.0,840000,SCENARIO
2026-08-24,NEWCASTLE_AU_PARADIP,SUPRAMAX,SPOT,25.6,0.0,50000,SCENARIO
2026-08-24,NEWCASTLE_AU_PARADIP,SUPRAMAX,COA_3M,26.11,2.0,150000,SCENARIO
2026-08-24,NEWCASTLE_AU_PARADIP,SUPRAMAX,COA_6M,26.88,5.0,300000,SCENARIO
2026-08-24,NEWCASTLE_AU_PARADIP,SUPRAMAX,COA_12M,27.65,8.0,600000,SCENARIO
2026-08-24,NEWCASTLE_AU_SANDHEADS,HANDYSIZE,SPOT,32.1,0.0,32000,SCENARIO
2026-08-24,NEWCASTLE_AU_SANDHEADS,HANDYSIZE,COA_3M,32.74,2.0,96000,SCENARIO
2026-08-24,NEWCASTLE_AU_SANDHEADS,HANDYSIZE,COA_6M,33.71,5.0,192000,SCENARIO
2026-08-24,NEWCASTLE_AU_SANDHEADS,HANDYSIZE,COA_12M,34.67,8.0,384000,SCENARIO
2026-08-24,NEWCASTLE_AU_SANDHEADS,PANAMAX,SPOT,22.0,0.0,70000,SCENARIO
2026-08-24,NEWCASTLE_AU_SANDHEADS,PANAMAX,COA_3M,22.44,2.0,210000,SCENARIO
2026-08-24,NEWCASTLE_AU_SANDHEADS,PANAMAX,COA_6M,23.1,5.0,420000,SCENARIO
2026-08-24,NEWCASTLE_AU_SANDHEADS,PANAMAX,COA_12M,23.76,8.0,840000,SCENARIO
2026-08-24,NEWCASTLE_AU_SANDHEADS,PANAMAX,SPOT,22.84,0.0,70000,SCENARIO
2026-08-24,NEWCASTLE_AU_SANDHEADS,PANAMAX,COA_3M,23.3,2.0,210000,SCENARIO
2026-08-24,NEWCASTLE_AU_SANDHEADS,PANAMAX,COA_6M,23.98,5.0,420000,SCENARIO
2026-08-24,NEWCASTLE_AU_SANDHEADS,PANAMAX,COA_12M,24.67,8.0,840000,SCENARIO
2026-08-24,NEWCASTLE_AU_SANDHEADS,SUPRAMAX,SPOT,26.24,0.0,50000,SCENARIO
2026-08-24,NEWCASTLE_AU_SANDHEADS,SUPRAMAX,COA_3M,26.76,2.0,150000,SCENARIO
2026-08-24,NEWCASTLE_AU_SANDHEADS,SUPRAMAX,COA_6M,27.55,5.0,300000,SCENARIO
2026-08-24,NEWCASTLE_AU_SANDHEADS,SUPRAMAX,COA_12M,28.34,8.0,600000,SCENARIO
2026-08-24,NEWCASTLE_AU_VIZAG,HANDYSIZE,SPOT,31.36,0.0,32000,SCENARIO
2026-08-24,NEWCASTLE_AU_VIZAG,HANDYSIZE,COA_3M,31.99,2.0,96000,SCENARIO
2026-08-24,NEWCASTLE_AU_VIZAG,HANDYSIZE,COA_6M,32.93,5.0,192000,SCENARIO
2026-08-24,NEWCASTLE_AU_VIZAG,HANDYSIZE,COA_12M,33.87,8.0,384000,SCENARIO
2026-08-24,NEWCASTLE_AU_VIZAG,PANAMAX,SPOT,21.5,0.0,70000,SCENARIO
2026-08-24,NEWCASTLE_AU_VIZAG,PANAMAX,COA_3M,21.93,2.0,210000,SCENARIO
2026-08-24,NEWCASTLE_AU_VIZAG,PANAMAX,COA_6M,22.57,5.0,420000,SCENARIO
2026-08-24,NEWCASTLE_AU_VIZAG,PANAMAX,COA_12M,23.22,8.0,840000,SCENARIO
2026-08-24,NEWCASTLE_AU_VIZAG,PANAMAX,SPOT,22.33,0.0,70000,SCENARIO
2026-08-24,NEWCASTLE_AU_VIZAG,PANAMAX,COA_3M,22.78,2.0,210000,SCENARIO
2026-08-24,NEWCASTLE_AU_VIZAG,PANAMAX,COA_6M,23.45,5.0,420000,SCENARIO
2026-08-24,NEWCASTLE_AU_VIZAG,PANAMAX,COA_12M,24.12,8.0,840000,SCENARIO
2026-08-24,NEWCASTLE_AU_VIZAG,SUPRAMAX,SPOT,25.63,0.0,50000,SCENARIO
2026-08-24,NEWCASTLE_AU_VIZAG,SUPRAMAX,COA_3M,26.14,2.0,150000,SCENARIO
2026-08-24,NEWCASTLE_AU_VIZAG,SUPRAMAX,COA_6M,26.91,5.0,300000,SCENARIO
2026-08-24,NEWCASTLE_AU_VIZAG,SUPRAMAX,COA_12M,27.68,8.0,600000,SCENARIO
2026-08-24,NORFOLK_US_PARADIP,HANDYSIZE,SPOT,54.63,0.0,32000,SCENARIO
