date,port,waiting_vessels_count,avg_waiting_time_hrs,congestion_status,data_type
2023-06-28,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-06-29,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-06-30,DHAMRA,0,8.2,NORMAL,SYNTHETIC
2023-07-03,DHAMRA,5,25.8,HIGH,SYNTHETIC
2023-07-04,DHAMRA,1,0.0,NORMAL,SYNTHETIC
2023-07-05,DHAMRA,1,5.8,NORMAL,SYNTHETIC
2023-07-06,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-07-07,DHAMRA,1,3.5,NORMAL,SYNTHETIC
2023-07-10,DHAMRA,0,9.2,NORMAL,SYNTHETIC
2023-07-11,DHAMRA,3,27.3,HIGH,SYNTHETIC
2023-07-12,DHAMRA,5,26.3,HIGH,SYNTHETIC
2023-07-13,DHAMRA,1,6.5,NORMAL,SYNTHETIC
2023-07-14,DHAMRA,5,33.7,SEVERE,SYNTHETIC
2023-07-17,DHAMRA,3,14.4,NORMAL,SYNTHETIC
2023-07-18,DHAMRA,0,3.0,NORMAL,SYNTHETIC
2023-07-19,DHAMRA,4,29.6,HIGH,SYNTHETIC
2023-07-20,DHAMRA,3,12.4,NORMAL,SYNTHETIC
2023-07-21,DHAMRA,5,27.0,HIGH,SYNTHETIC
2023-07-24,DHAMRA,3,12.8,NORMAL,SYNTHETIC
2023-07-25,DHAMRA,2,18.5,HIGH,SYNTHETIC
2023-07-26,DHAMRA,6,39.3,SEVERE,SYNTHETIC
2023-07-27,DHAMRA,3,12.5,NORMAL,SYNTHETIC
2023-07-28,DHAMRA,5,31.5,SEVERE,SYNTHETIC
2023-07-31,DHAMRA,3,29.1,HIGH,SYNTHETIC
2023-08-01,DHAMRA,5,38.1,SEVERE,SYNTHETIC
2023-08-02,DHAMRA,4,24.0,HIGH,SYNTHETIC
2023-08-03,DHAMRA,5,27.5,HIGH,SYNTHETIC
2023-08-04,DHAMRA,6,36.7,SEVERE,SYNTHETIC
2023-08-07,DHAMRA,8,43.5,SEVERE,SYNTHETIC
2023-08-08,DHAMRA,6,31.4,SEVERE,SYNTHETIC
2023-08-09,DHAMRA,6,45.7,SEVERE,SYNTHETIC
2023-08-10,DHAMRA,3,20.5,HIGH,SYNTHETIC
2023-08-11,DHAMRA,4,31.8,SEVERE,SYNTHETIC
2023-08-14,DHAMRA,3,26.5,HIGH,SYNTHETIC
2023-08-15,DHAMRA,5,26.2,HIGH,SYNTHETIC
2023-08-16,DHAMRA,4,28.2,HIGH,SYNTHETIC
2023-08-17,DHAMRA,4,19.2,HIGH,SYNTHETIC
2023-08-18,DHAMRA,2,23.2,HIGH,SYNTHETIC
2023-08-21,DHAMRA,5,26.8,HIGH,SYNTHETIC
2023-08-22,DHAMRA,4,24.1,HIGH,SYNTHETIC
2023-08-23,DHAMRA,7,42.8,SEVERE,SYNTHETIC
2023-08-24,DHAMRA,4,29.2,HIGH,SYNTHETIC
2023-08-25,DHAMRA,3,29.1,HIGH,SYNTHETIC
2023-08-28,DHAMRA,1,13.1,NORMAL,SYNTHETIC
2023-08-29,DHAMRA,4,24.4,HIGH,SYNTHETIC
2023-08-30,DHAMRA,5,37.0,SEVERE,SYNTHETIC
2023-08-31,DHAMRA,4,19.7,HIGH,SYNTHETIC
2023-09-01,DHAMRA,3,27.0,HIGH,SYNTHETIC
2023-09-04,DHAMRA,2,16.0,ELEVATED,SYNTHETIC
2023-09-05,DHAMRA,2,22.7,HIGH,SYNTHETIC
2023-09-06,DHAMRA,7,36.4,SEVERE,SYNTHETIC
2023-09-07,DHAMRA,6,45.3,SEVERE,SYNTHETIC
2023-09-08,DHAMRA,1,16.3,ELEVATED,SYNTHETIC
2023-09-11,DHAMRA,7,41.0,SEVERE,SYNTHETIC
2023-09-12,DHAMRA,3,13.7,NORMAL,SYNTHETIC
2023-09-13,DHAMRA,5,34.1,SEVERE,SYNTHETIC
2023-09-14,DHAMRA,6,30.2,SEVERE,SYNTHETIC
2023-09-15,DHAMRA,2,18.2,HIGH,SYNTHETIC
2023-09-18,DHAMRA,5,25.7,HIGH,SYNTHETIC
2023-09-19,DHAMRA,2,21.9,HIGH,SYNTHETIC
2023-09-20,DHAMRA,5,39.7,SEVERE,SYNTHETIC
2023-09-21,DHAMRA,2,7.5,NORMAL,SYNTHETIC
2023-09-22,DHAMRA,5,29.0,HIGH,SYNTHETIC
2023-09-25,DHAMRA,1,8.0,NORMAL,SYNTHETIC
2023-09-26,DHAMRA,1,15.8,ELEVATED,SYNTHETIC
2023-09-27,DHAMRA,4,28.8,HIGH,SYNTHETIC
2023-09-28,DHAMRA,5,29.0,HIGH,SYNTHETIC
2023-09-29,DHAMRA,6,30.7,SEVERE,SYNTHETIC
2023-10-02,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-10-03,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-10-04,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-10-05,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-10-06,DHAMRA,1,0.0,NORMAL,SYNTHETIC
2023-10-09,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-10-10,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-10-11,DHAMRA,1,0.0,NORMAL,SYNTHETIC
2023-10-12,DHAMRA,1,0.0,NORMAL,SYNTHETIC
2023-10-13,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-10-16,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-10-17,DHAMRA,1,0.0,NORMAL,SYNTHETIC
2023-10-18,DHAMRA,1,0.0,NORMAL,SYNTHETIC
2023-10-19,DHAMRA,1,0.0,NORMAL,SYNTHETIC
2023-10-20,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-10-23,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-10-24,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-10-25,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-10-26,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-10-27,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-10-30,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-10-31,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-11-01,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-11-02,DHAMRA,1,0.0,NORMAL,SYNTHETIC
2023-11-03,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-11-06,DHAMRA,1,0.0,NORMAL,SYNTHETIC
2023-11-07,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-11-08,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-11-09,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-11-10,DHAMRA,1,0.0,NORMAL,SYNTHETIC
2023-11-13,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-11-14,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-11-15,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-11-16,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-11-17,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-11-20,DHAMRA,1,0.0,NORMAL,SYNTHETIC
2023-11-21,DHAMRA,0,0.3,NORMAL,SYNTHETIC
2023-11-22,DHAMRA,1,0.2,NORMAL,SYNTHETIC
2023-11-23,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-11-24,DHAMRA,1,0.0,NORMAL,SYNTHETIC
2023-11-27,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-11-28,DHAMRA,0,0.6,NORMAL,SYNTHETIC
2023-11-29,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-11-30,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-12-01,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-12-04,DHAMRA,1,0.6,NORMAL,SYNTHETIC
2023-12-05,DHAMRA,0,0.6,NORMAL,SYNTHETIC
2023-12-06,DHAMRA,1,0.0,NORMAL,SYNTHETIC
2023-12-07,DHAMRA,0,0.8,NORMAL,SYNTHETIC
2023-12-08,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2023-12-11,DHAMRA,1,1.9,NORMAL,SYNTHETIC
2023-12-12,DHAMRA,0,3.2,NORMAL,SYNTHETIC
2023-12-13,DHAMRA,1,3.1,NORMAL,SYNTHETIC
2023-12-14,DHAMRA,0,5.5,NORMAL,SYNTHETIC
2023-12-15,DHAMRA,2,6.9,NORMAL,SYNTHETIC
2023-12-18,DHAMRA,0,9.0,NORMAL,SYNTHETIC
2023-12-19,DHAMRA,2,6.4,NORMAL,SYNTHETIC
2023-12-20,DHAMRA,1,6.6,NORMAL,SYNTHETIC
2023-12-21,DHAMRA,1,9.1,NORMAL,SYNTHETIC
2023-12-22,DHAMRA,0,6.5,NORMAL,SYNTHETIC
2023-12-25,DHAMRA,1,7.2,NORMAL,SYNTHETIC
2023-12-26,DHAMRA,2,8.4,NORMAL,SYNTHETIC
2023-12-27,DHAMRA,2,8.4,NORMAL,SYNTHETIC
2023-12-28,DHAMRA,2,7.7,NORMAL,SYNTHETIC
2023-12-29,DHAMRA,2,11.1,NORMAL,SYNTHETIC
2024-01-01,DHAMRA,1,12.6,NORMAL,SYNTHETIC
2024-01-02,DHAMRA,2,9.4,NORMAL,SYNTHETIC
2024-01-03,DHAMRA,2,10.9,NORMAL,SYNTHETIC
2024-01-04,DHAMRA,1,10.5,NORMAL,SYNTHETIC
2024-01-05,DHAMRA,2,13.0,NORMAL,SYNTHETIC
2024-01-08,DHAMRA,2,12.0,NORMAL,SYNTHETIC
2024-01-09,DHAMRA,0,8.7,NORMAL,SYNTHETIC
2024-01-10,DHAMRA,0,11.6,NORMAL,SYNTHETIC
2024-01-11,DHAMRA,3,12.2,NORMAL,SYNTHETIC
2024-01-12,DHAMRA,2,9.9,NORMAL,SYNTHETIC
2024-01-15,DHAMRA,0,11.9,NORMAL,SYNTHETIC
2024-01-16,DHAMRA,3,14.6,ELEVATED,SYNTHETIC
2024-01-17,DHAMRA,1,17.4,ELEVATED,SYNTHETIC
2024-01-18,DHAMRA,2,15.9,ELEVATED,SYNTHETIC
2024-01-19,DHAMRA,1,14.7,ELEVATED,SYNTHETIC
2024-01-22,DHAMRA,0,11.5,NORMAL,SYNTHETIC
2024-01-23,DHAMRA,2,10.9,NORMAL,SYNTHETIC
2024-01-24,DHAMRA,2,9.3,NORMAL,SYNTHETIC
2024-01-25,DHAMRA,2,9.5,NORMAL,SYNTHETIC
2024-01-26,DHAMRA,2,9.6,NORMAL,SYNTHETIC
2024-01-29,DHAMRA,0,10.7,NORMAL,SYNTHETIC
2024-01-30,DHAMRA,2,10.4,NORMAL,SYNTHETIC
2024-01-31,DHAMRA,0,9.5,NORMAL,SYNTHETIC
2024-02-01,DHAMRA,1,10.7,NORMAL,SYNTHETIC
2024-02-02,DHAMRA,0,8.5,NORMAL,SYNTHETIC
2024-02-05,DHAMRA,0,8.4,NORMAL,SYNTHETIC
2024-02-06,DHAMRA,1,8.2,NORMAL,SYNTHETIC
2024-02-07,DHAMRA,2,7.8,NORMAL,SYNTHETIC
2024-02-08,DHAMRA,1,12.3,NORMAL,SYNTHETIC
2024-02-09,DHAMRA,1,10.2,NORMAL,SYNTHETIC
2024-02-12,DHAMRA,2,13.9,NORMAL,SYNTHETIC
2024-02-13,DHAMRA,2,13.1,NORMAL,SYNTHETIC
2024-02-14,DHAMRA,1,8.1,NORMAL,SYNTHETIC
2024-02-15,DHAMRA,2,6.6,NORMAL,SYNTHETIC
2024-02-16,DHAMRA,0,6.4,NORMAL,SYNTHETIC
2024-02-19,DHAMRA,2,6.6,NORMAL,SYNTHETIC
2024-02-20,DHAMRA,0,9.8,NORMAL,SYNTHETIC
2024-02-21,DHAMRA,2,10.0,NORMAL,SYNTHETIC
2024-02-22,DHAMRA,0,10.5,NORMAL,SYNTHETIC
2024-02-23,DHAMRA,2,9.8,NORMAL,SYNTHETIC
2024-02-26,DHAMRA,2,11.7,NORMAL,SYNTHETIC
2024-02-27,DHAMRA,2,13.6,NORMAL,SYNTHETIC
2024-02-28,DHAMRA,1,14.8,ELEVATED,SYNTHETIC
2024-02-29,DHAMRA,3,17.6,ELEVATED,SYNTHETIC
2024-03-01,DHAMRA,2,19.9,HIGH,SYNTHETIC
2024-03-04,DHAMRA,3,18.3,HIGH,SYNTHETIC
2024-03-05,DHAMRA,3,18.2,HIGH,SYNTHETIC
2024-03-06,DHAMRA,4,18.9,HIGH,SYNTHETIC
2024-03-07,DHAMRA,3,22.3,HIGH,SYNTHETIC
2024-03-08,DHAMRA,4,26.4,HIGH,SYNTHETIC
2024-03-11,DHAMRA,4,26.3,HIGH,SYNTHETIC
2024-03-12,DHAMRA,5,28.2,HIGH,SYNTHETIC
2024-03-13,DHAMRA,4,30.7,SEVERE,SYNTHETIC
2024-03-14,DHAMRA,3,30.0,HIGH,SYNTHETIC
2024-03-15,DHAMRA,5,30.7,SEVERE,SYNTHETIC
2024-03-18,DHAMRA,4,29.0,HIGH,SYNTHETIC
2024-03-19,DHAMRA,5,28.0,HIGH,SYNTHETIC
2024-03-20,DHAMRA,2,23.7,HIGH,SYNTHETIC
2024-03-21,DHAMRA,2,22.5,HIGH,SYNTHETIC
2024-03-22,DHAMRA,3,24.6,HIGH,SYNTHETIC
2024-03-25,DHAMRA,5,25.7,HIGH,SYNTHETIC
2024-03-26,DHAMRA,5,25.0,HIGH,SYNTHETIC
2024-03-27,DHAMRA,5,26.7,HIGH,SYNTHETIC
2024-03-28,DHAMRA,5,26.0,HIGH,SYNTHETIC
2024-03-29,DHAMRA,2,21.8,HIGH,SYNTHETIC
2024-04-01,DHAMRA,3,22.7,HIGH,SYNTHETIC
2024-04-02,DHAMRA,2,23.8,HIGH,SYNTHETIC
2024-04-03,DHAMRA,4,21.1,HIGH,SYNTHETIC
2024-04-04,DHAMRA,1,17.6,ELEVATED,SYNTHETIC
2024-04-05,DHAMRA,3,16.1,ELEVATED,SYNTHETIC
2024-04-08,DHAMRA,3,19.1,HIGH,SYNTHETIC
2024-04-09,DHAMRA,2,20.3,HIGH,SYNTHETIC
2024-04-10,DHAMRA,4,19.0,HIGH,SYNTHETIC
2024-04-11,DHAMRA,3,15.8,ELEVATED,SYNTHETIC
2024-04-12,DHAMRA,1,17.3,ELEVATED,SYNTHETIC
2024-04-15,DHAMRA,4,18.7,HIGH,SYNTHETIC
2024-04-16,DHAMRA,2,18.1,HIGH,SYNTHETIC
2024-04-17,DHAMRA,3,18.9,HIGH,SYNTHETIC
2024-04-18,DHAMRA,4,20.3,HIGH,SYNTHETIC
2024-04-19,DHAMRA,4,21.6,HIGH,SYNTHETIC
2024-04-22,DHAMRA,2,18.2,HIGH,SYNTHETIC
2024-04-23,DHAMRA,3,15.7,ELEVATED,SYNTHETIC
2024-04-24,DHAMRA,3,15.1,ELEVATED,SYNTHETIC
2024-04-25,DHAMRA,2,16.4,ELEVATED,SYNTHETIC
2024-04-26,DHAMRA,3,14.0,NORMAL,SYNTHETIC
2024-04-29,DHAMRA,2,15.0,ELEVATED,SYNTHETIC
2024-04-30,DHAMRA,0,11.7,NORMAL,SYNTHETIC
2024-05-01,DHAMRA,2,12.1,NORMAL,SYNTHETIC
2024-05-02,DHAMRA,2,10.4,NORMAL,SYNTHETIC
2024-05-03,DHAMRA,2,12.7,NORMAL,SYNTHETIC
2024-05-06,DHAMRA,0,11.1,NORMAL,SYNTHETIC
2024-05-07,DHAMRA,2,12.1,NORMAL,SYNTHETIC
2024-05-08,DHAMRA,2,10.1,NORMAL,SYNTHETIC
2024-05-09,DHAMRA,1,10.8,NORMAL,SYNTHETIC
2024-05-10,DHAMRA,2,11.6,NORMAL,SYNTHETIC
2024-05-13,DHAMRA,1,9.1,NORMAL,SYNTHETIC
2024-05-14,DHAMRA,1,9.4,NORMAL,SYNTHETIC
2024-05-15,DHAMRA,0,4.9,NORMAL,SYNTHETIC
2024-05-16,DHAMRA,1,4.2,NORMAL,SYNTHETIC
2024-05-17,DHAMRA,0,3.0,NORMAL,SYNTHETIC
2024-05-20,DHAMRA,1,3.4,NORMAL,SYNTHETIC
2024-05-21,DHAMRA,0,1.7,NORMAL,SYNTHETIC
2024-05-22,DHAMRA,0,2.7,NORMAL,SYNTHETIC
2024-05-23,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2024-05-24,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2024-05-27,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2024-05-28,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2024-05-29,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2024-05-30,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2024-05-31,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2024-06-03,DHAMRA,0,10.2,NORMAL,SYNTHETIC
2024-06-04,DHAMRA,0,6.3,NORMAL,SYNTHETIC
2024-06-05,DHAMRA,7,37.3,SEVERE,SYNTHETIC
2024-06-06,DHAMRA,1,5.1,NORMAL,SYNTHETIC
2024-06-07,DHAMRA,5,32.4,SEVERE,SYNTHETIC
2024-06-10,DHAMRA,2,8.7,NORMAL,SYNTHETIC
2024-06-11,DHAMRA,3,24.2,HIGH,SYNTHETIC
2024-06-12,DHAMRA,7,39.1,SEVERE,SYNTHETIC
2024-06-13,DHAMRA,4,21.4,HIGH,SYNTHETIC
2024-06-14,DHAMRA,5,38.1,SEVERE,SYNTHETIC
2024-06-17,DHAMRA,5,33.4,SEVERE,SYNTHETIC
2024-06-18,DHAMRA,6,31.6,SEVERE,SYNTHETIC
2024-06-19,DHAMRA,1,16.8,ELEVATED,SYNTHETIC
2024-06-20,DHAMRA,4,29.2,HIGH,SYNTHETIC
2024-06-21,DHAMRA,4,26.0,HIGH,SYNTHETIC
2024-06-24,DHAMRA,3,18.3,HIGH,SYNTHETIC
2024-06-25,DHAMRA,0,12.0,NORMAL,SYNTHETIC
2024-06-26,DHAMRA,2,9.9,NORMAL,SYNTHETIC
2024-06-27,DHAMRA,1,11.1,NORMAL,SYNTHETIC
2024-06-28,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2024-07-01,DHAMRA,2,15.3,ELEVATED,SYNTHETIC
2024-07-02,DHAMRA,2,6.5,NORMAL,SYNTHETIC
2024-07-03,DHAMRA,2,8.8,NORMAL,SYNTHETIC
2024-07-04,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2024-07-05,DHAMRA,1,0.0,NORMAL,SYNTHETIC
2024-07-08,DHAMRA,5,27.3,HIGH,SYNTHETIC
2024-07-09,DHAMRA,1,14.6,ELEVATED,SYNTHETIC
2024-07-10,DHAMRA,0,4.1,NORMAL,SYNTHETIC
2024-07-11,DHAMRA,1,1.6,NORMAL,SYNTHETIC
2024-07-12,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2024-07-15,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2024-07-16,DHAMRA,5,24.6,HIGH,SYNTHETIC
2024-07-17,DHAMRA,5,24.4,HIGH,SYNTHETIC
2024-07-18,DHAMRA,3,25.5,HIGH,SYNTHETIC
2024-07-19,DHAMRA,1,4.4,NORMAL,SYNTHETIC
2024-07-22,DHAMRA,1,1.3,NORMAL,SYNTHETIC
2024-07-23,DHAMRA,2,21.5,HIGH,SYNTHETIC
2024-07-24,DHAMRA,0,6.2,NORMAL,SYNTHETIC
2024-07-25,DHAMRA,6,36.7,SEVERE,SYNTHETIC
2024-07-26,DHAMRA,2,18.4,HIGH,SYNTHETIC
2024-07-29,DHAMRA,5,28.9,HIGH,SYNTHETIC
2024-07-30,DHAMRA,1,9.9,NORMAL,SYNTHETIC
2024-07-31,DHAMRA,6,32.8,SEVERE,SYNTHETIC
2024-08-01,DHAMRA,1,12.1,NORMAL,SYNTHETIC
2024-08-02,DHAMRA,3,17.6,ELEVATED,SYNTHETIC
2024-08-05,DHAMRA,4,29.6,HIGH,SYNTHETIC
2024-08-06,DHAMRA,4,35.9,SEVERE,SYNTHETIC
2024-08-07,DHAMRA,1,14.8,ELEVATED,SYNTHETIC
2024-08-08,DHAMRA,4,21.7,HIGH,SYNTHETIC
2024-08-09,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2024-08-12,DHAMRA,0,0.0,NORMAL,SYNTHETIC
2024-08-13,DHAMRA,6,31.5,SEVERE,SYNTHETIC
2024-08-14,DHAMRA,4,32.7,SEVERE,SYNTHETIC
2024-08-15,DHAMRA,5,29.4,HIGH,SYNTHETIC
2024-08-16,DHAMRA,3,19.6,HIGH,SYNTHETIC
2024-08-19,DHAMRA,3,19.0,HIGH,SYNTHETIC
2024-08-20,DHAMRA,4,18.7,HIGH,SYNTHETIC
2024-08-21,DHAMRA,0,1.9,NORMAL,SYNTHETIC
2024-08-22,DHAMRA,6,40.8,SEVERE,SYNTHETIC
2024-08-23,DHAMRA,7,39.5,SEVERE,SYNTHETIC
2024-08-26,DHAMRA,7,38.0,SEVERE,SYNTHETIC
2024-08-27,DHAMRA,4,26.7,HIGH,SYNTHETIC
2024-08-28,DHAMRA,4,31.9,SEVERE,SYNTHETIC
2024-08-29,DHAMRA,7,47.7,SEVERE,SYNTHETIC
2024-08-30,DHAMRA,8,48.2,SEVERE,SYNTHETIC
2024-09-02,DHAMRA,5,38.9,SEVERE,SYNTHETIC
2024-09-03,DHAMRA,7,45.7,SEVERE,SYNTHETIC
2024-09-04,DHAMRA,8,42.7,SEVERE,SYNTHETIC
2024-09-05,DHAMRA,3,28.6,HIGH,SYNTHETIC
2024-09-06,DHAMRA,6,36.0,SEVERE,SYNTHETIC
2024-09-09,DHAMRA,5,32.2,SEVERE,SYNTHETIC
2024-09-10,DHAMRA,5,24.6,HIGH,SYNTHETIC
2024-09-11,DHAMRA,8,42.7,SEVERE,SYNTHETIC
2024-09-12,DHAMRA,6,42.1,SEVERE,SYNTHETIC
2024-09-13,DHAMRA,7,50.2,SEVERE,SYNTHETIC
2024-09-16,DHAMRA,5,34.0,SEVERE,SYNTHETIC
2024-09-17,DHAMRA,5,41.2,SEVERE,SYNTHETIC
2024-09-18,DHAMRA,5,38.6,SEVERE,SYNTHETIC
2024-09-19,DHAMRA,6,38.3,SEVERE,SYNTHETIC
2024-09-20,DHAMRA,8,49.8,SEVERE,SYNTHETIC
2024-09-23,DHAMRA,9,50.3,SEVERE,SYNTHETIC
2024-09-24,DHAMRA,7,43.1,SEVERE,SYNTHETIC
2024-09-25,DHAMRA,7,51.8,SEVERE,SYNTHETIC
2024-09-26,DHAMRA,7,37.8,SEVERE,SYNTHETIC
2024-09-27,DHAMRA,8,55.9,SEVERE,SYNTHETIC
2024-09-30,DHAMRA,10,54.9,SEVERE,SYNTHETIC
2024-10-01,DHAMRA,2,7.9,NORMAL,SYNTHETIC
2024-10-02,DHAMRA,1,8.2,NORMAL,SYNTHETIC
2024-10-03,DHAMRA,1,10.2,NORMAL,SYNTHETIC
2024-10-04,DHAMRA,2,11.5,NORMAL,SYNTHETIC
2024-10-07,DHAMRA,1,7.3,NORMAL,SYNTHETIC
2024-10-08,DHAMRA,1,9.8,NORMAL,SYNTHETIC
2024-10-09,DHAMRA,0,11.3,NORMAL,SYNTHETIC
2024-10-10,DHAMRA,3,14.8,ELEVATED,SYNTHETIC
2024-10-11,DHAMRA,1,12.4,NORMAL,SYNTHETIC
2024-10-14,DHAMRA,1,11.6,NORMAL,SYNTHETIC
2024-10-15,DHAMRA,1,9.7,NORMAL,SYNTHETIC
2024-10-16,DHAMRA,2,10.7,NORMAL,SYNTHETIC
2024-10-17,DHAMRA,2,12.6,NORMAL,SYNTHETIC
2024-10-18,DHAMRA,1,13.5,NORMAL,SYNTHETIC
2024-10-21,DHAMRA,3,12.4,NORMAL,SYNTHETIC
2024-10-22,DHAMRA,1,7.6,NORMAL,SYNTHETIC
2024-10-23,DHAMRA,2,9.1,NORMAL,SYNTHETIC
2024-10-24,DHAMRA,2,12.1,NORMAL,SYNTHETIC
2024-10-25,DHAMRA,1,12.4,NORMAL,SYNTHETIC
2024-10-28,DHAMRA,2,14.8,ELEVATED,SYNTHETIC
2024-10-29,DHAMRA,3,14.2,NORMAL,SYNTHETIC
2024-10-30,DHAMRA,2,15.0,ELEVATED,SYNTHETIC
2024-10-31,DHAMRA,3,12.0,NORMAL,SYNTHETIC
2024-11-01,DHAMRA,2,11.2,NORMAL,SYNTHETIC
2024-11-04,DHAMRA,2,9.7,NORMAL,SYNTHETIC
2024-11-05,DHAMRA,1,11.0,NORMAL,SYNTHETIC
2024-11-06,DHAMRA,2,13.2,NORMAL,SYNTHETIC
2024-11-07,DHAMRA,2,14.7,ELEVATED,SYNTHETIC
2024-11-08,DHAMRA,1,11.3,NORMAL,SYNTHETIC
2024-11-11,DHAMRA,2,13.2,NORMAL,SYNTHETIC
2024-11-12,DHAMRA,2,13.4,NORMAL,SYNTHETIC
2024-11-13,DHAMRA,3,12.3,NORMAL,SYNTHETIC
2024-11-14,DHAMRA,2,12.1,NORMAL,SYNTHETIC
2024-11-15,DHAMRA,3,15.9,ELEVATED,SYNTHETIC
2024-11-18,DHAMRA,3,15.0,ELEVATED,SYNTHETIC
2024-11-19,DHAMRA,2,16.9,ELEVATED,SYNTHETIC
2024-11-20,DHAMRA,3,21.8,HIGH,SYNTHETIC
2024-11-21,DHAMRA,4,22.5,HIGH,SYNTHETIC
2024-11-22,DHAMRA,4,22.4,HIGH,SYNTHETIC
2024-11-25,DHAMRA,3,22.9,HIGH,SYNTHETIC
2024-11-26,DHAMRA,3,18.5,HIGH,SYNTHETIC
2024-11-27,DHAMRA,1,17.2,ELEVATED,SYNTHETIC
2024-11-28,DHAMRA,4,18.1,HIGH,SYNTHETIC
2024-11-29,DHAMRA,4,19.4,HIGH,SYNTHETIC
2024-12-02,DHAMRA,2,20.7,HIGH,SYNTHETIC
2024-12-03,DHAMRA,1,16.4,ELEVATED,SYNTHETIC
2024-12-04,DHAMRA,1,15.9,ELEVATED,SYNTHETIC
2024-12-05,DHAMRA,3,12.5,NORMAL,SYNTHETIC
2024-12-06,DHAMRA,2,11.7,NORMAL,SYNTHETIC
2024-12-09,DHAMRA,2,9.2,NORMAL,SYNTHETIC
2024-12-10,DHAMRA,2,6.5,NORMAL,SYNTHETIC
2024-12-11,DHAMRA,2,8.8,NORMAL,SYNTHETIC
2024-12-12,DHAMRA,1,8.9,NORMAL,SYNTHETIC
2024-12-13,DHAMRA,2,9.2,NORMAL,SYNTHETIC
2024-12-16,DHAMRA,1,11.6,NORMAL,SYNTHETIC
2024-12-17,DHAMRA,2,11.0,NORMAL,SYNTHETIC
2024-12-18,DHAMRA,1,10.5,NORMAL,SYNTHETIC
2024-12-19,DHAMRA,0,11.9,NORMAL,SYNTHETIC
2024-12-20,DHAMRA,2,15.4,ELEVATED,SYNTHETIC
2024-12-23,DHAMRA,1,13.3,NORMAL,SYNTHETIC
2024-12-24,DHAMRA,2,14.2,NORMAL,SYNTHETIC
2024-12-25,DHAMRA,3,14.6,ELEVATED,SYNTHETIC
2024-12-26,DHAMRA,2,16.1,ELEVATED,SYNTHETIC
2024-12-27,DHAMRA,1,14.2,NORMAL,SYNTHETIC
2024-12-30,DHAMRA,1,14.8,ELEVATED,SYNTHETIC
2024-12-31,DHAMRA,3,13.0,NORMAL,SYNTHETIC
2025-01-01,DHAMRA,0,10.0,NORMAL,SYNTHETIC
2025-01-02,DHAMRA,0,10.0,NORMAL,SYNTHETIC
2025-01-03,DHAMRA,2,6.3,NORMAL,SYNTHETIC
2025-01-06,DHAMRA,1,6.2,NORMAL,SYNTHETIC
2025-01-07,DHAMRA,0,5.6,NORMAL,SYNTHETIC
