date,origin,destination,vessel_type,vessel_variant,estimated_charter_rate_usd_day,one_way_voyage_days,one_way_bunker_cost_usd,one_way_cost_usd_mt,commercial_voyage_days,commercial_bunker_cost_usd,estimated_spot_freight_usd_mt,estimated_freight_rate_usd_mt,estimated_freight_rate_inr_mt,calibration_status,methodology,data_type
2026-06-18,KALIMANTAN_ID,DHAMRA,PANAMAX,Kamsarmax,14808.02,9.49,194184.08,5.65,18.89,338579.17,9.98,9.98,941.27,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,DHAMRA,PANAMAX,Standard,13820.82,9.49,183059.24,5.92,18.89,319416.64,10.44,10.44,984.44,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,DHAMRA,SUPRAMAX,Standard,11846.42,9.49,148961.6,6.63,18.89,260098.16,11.78,11.78,1111.03,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,GANGAVARAM,HANDYSIZE,Standard,8884.81,9.58,113544.38,7.77,18.89,198228.79,13.78,13.78,1300.11,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,GANGAVARAM,PANAMAX,Kamsarmax,14808.02,9.3,184662.87,5.49,18.36,321789.84,9.66,9.66,911.03,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,GANGAVARAM,PANAMAX,Standard,13820.82,9.3,174129.78,5.75,18.36,303646.58,10.11,10.11,953.26,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,GANGAVARAM,SUPRAMAX,Standard,11846.42,9.3,141730.46,6.44,18.36,247309.03,11.4,11.4,1075.0,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,GOPALPUR,HANDYSIZE,Standard,8884.81,10.64,117867.68,8.2,20.1,204508.5,14.32,14.32,1350.42,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,GOPALPUR,PANAMAX,Standard,13820.82,10.35,180557.33,6.05,19.56,313084.0,10.48,10.48,988.35,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,GOPALPUR,SUPRAMAX,Standard,11846.42,10.35,147053.81,6.79,19.56,255077.9,11.84,11.84,1116.5,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,PARADIP,HANDYSIZE,Standard,8884.81,10.42,119403.14,8.19,20.01,207644.66,14.39,14.39,1357.28,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,PARADIP,PANAMAX,Kamsarmax,14808.02,10.13,194020.23,5.77,19.46,336961.7,10.07,10.07,949.57,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,PARADIP,PANAMAX,Standard,13820.82,10.13,183013.74,6.04,19.46,318003.02,10.53,10.53,993.09,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,PARADIP,SUPRAMAX,Standard,11846.42,10.13,149007.14,6.78,19.46,259032.11,11.89,11.89,1121.69,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,SANDHEADS,HANDYSIZE,Standard,8884.81,11.93,124560.33,8.77,21.68,214758.26,15.07,15.07,1421.88,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,SANDHEADS,PANAMAX,Kamsarmax,14808.02,11.63,201875.6,6.16,21.11,348015.05,10.53,10.53,993.09,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,SANDHEADS,PANAMAX,Standard,13820.82,11.63,190608.74,6.45,21.11,328607.88,11.01,11.01,1038.16,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,SANDHEADS,SUPRAMAX,Standard,11846.42,11.63,155331.17,7.26,21.11,267801.64,12.46,12.46,1175.17,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,VIZAG,HANDYSIZE,Standard,8884.81,10.8,115789.88,8.18,20.1,200474.29,14.19,14.19,1338.58,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,VIZAG,PANAMAX,Kamsarmax,14808.02,10.51,187806.57,5.76,19.58,324933.54,9.93,9.93,936.95,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,VIZAG,PANAMAX,Standard,13820.82,10.51,177273.48,6.04,19.58,306790.29,10.39,10.39,980.15,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,KALIMANTAN_ID,VIZAG,SUPRAMAX,Standard,11846.42,10.51,144425.06,6.78,19.58,250003.64,11.74,11.74,1107.26,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,MAPUTO_MZ,PARADIP,HANDYSIZE,Standard,8884.81,15.01,187098.98,11.58,28.49,324250.73,20.39,20.39,1923.09,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,MAPUTO_MZ,PARADIP,PANAMAX,Kamsarmax,14808.02,14.53,304676.89,8.05,27.61,527567.78,14.11,14.11,1330.98,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,MAPUTO_MZ,PARADIP,PANAMAX,Standard,13820.82,14.53,287161.18,8.4,27.61,497396.98,14.7,14.7,1386.68,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,MAPUTO_MZ,PARADIP,SUPRAMAX,Standard,11846.42,14.53,233626.94,9.52,27.61,404789.7,16.74,16.74,1578.89,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,MAPUTO_MZ,VIZAG,HANDYSIZE,Standard,8884.81,15.05,178562.38,11.32,27.97,308599.92,19.75,19.75,1863.24,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,MAPUTO_MZ,VIZAG,PANAMAX,Kamsarmax,14808.02,14.6,290415.47,7.88,27.14,501677.36,13.68,13.68,1290.62,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,MAPUTO_MZ,VIZAG,PANAMAX,Standard,13820.82,14.6,273846.56,8.22,27.14,473137.41,14.26,14.26,1345.12,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,MAPUTO_MZ,VIZAG,SUPRAMAX,Standard,11846.42,14.6,222890.69,9.32,27.14,385160.67,16.23,16.23,1531.21,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,DHAMRA,HANDYSIZE,Standard,8884.81,20.06,270952.57,15.6,38.44,469642.31,27.69,27.69,2612.36,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,DHAMRA,PANAMAX,Kamsarmax,14808.02,19.36,442054.98,10.76,37.16,765536.79,19.04,19.04,1795.62,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,DHAMRA,PANAMAX,Standard,13820.82,19.36,416349.49,11.2,37.16,721259.1,19.78,19.78,1866.09,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,DHAMRA,SUPRAMAX,Standard,11846.42,19.36,338509.94,12.76,37.16,586595.17,22.64,22.64,2135.17,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,GANGAVARAM,HANDYSIZE,Standard,8884.81,20.0,267398.54,15.47,38.16,463242.59,27.41,27.41,2586.03,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,GANGAVARAM,PANAMAX,Kamsarmax,14808.02,19.31,436155.26,10.68,36.89,754985.47,18.85,18.85,1777.87,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,GANGAVARAM,PANAMAX,Standard,13820.82,19.31,410828.5,11.11,36.89,711360.12,19.59,19.59,1847.79,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,GANGAVARAM,SUPRAMAX,Standard,11846.42,19.31,334048.17,12.66,36.89,578576.29,22.41,22.41,2114.09,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,GOPALPUR,HANDYSIZE,Standard,8884.81,20.98,270491.01,15.84,39.22,467402.19,27.84,27.84,2626.06,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,GOPALPUR,PANAMAX,Standard,13820.82,20.29,415362.46,11.37,37.94,717535.83,19.88,19.88,1875.72,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,GOPALPUR,SUPRAMAX,Standard,11846.42,20.29,337832.98,12.96,37.94,583695.01,22.76,22.76,2147.28,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,PARADIP,HANDYSIZE,Standard,8884.81,20.67,270795.64,15.76,38.97,468418.24,27.8,27.8,2622.64,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,PARADIP,PANAMAX,Kamsarmax,14808.02,19.98,441488.74,10.87,37.69,763226.21,19.11,19.11,1802.53,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,PARADIP,PANAMAX,Standard,13820.82,19.98,415925.28,11.32,37.69,719193.15,19.86,19.86,1873.31,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,PARADIP,SUPRAMAX,Standard,11846.42,19.98,338247.77,12.9,37.69,584999.08,22.73,22.73,2144.16,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,SANDHEADS,HANDYSIZE,Standard,8884.81,22.17,275706.67,16.33,40.61,475107.82,28.47,28.47,2685.18,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,SANDHEADS,PANAMAX,Kamsarmax,14808.02,21.47,448941.72,11.26,39.32,773586.44,19.56,19.56,1844.67,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,SANDHEADS,PANAMAX,Standard,13820.82,21.47,423141.56,11.71,39.32,729145.67,20.32,20.32,1916.95,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,SANDHEADS,SUPRAMAX,Standard,11846.42,21.47,344264.08,13.37,39.32,593238.59,23.28,23.28,2195.98,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,VIZAG,HANDYSIZE,Standard,8884.81,21.22,269644.04,15.88,39.37,465488.09,27.82,27.82,2624.51,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,VIZAG,PANAMAX,Kamsarmax,14808.02,20.53,439298.96,10.95,38.11,758129.18,19.12,19.12,1803.78,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,VIZAG,PANAMAX,Standard,13820.82,20.53,413972.2,11.4,38.11,714503.83,19.87,19.87,1874.68,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NEWCASTLE_AU,VIZAG,SUPRAMAX,Standard,11846.42,20.53,336742.77,13.0,38.11,581270.89,22.75,22.75,2146.36,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NORFOLK_US,PARADIP,HANDYSIZE,Standard,8884.81,36.34,502192.31,27.35,67.96,866999.0,48.31,48.31,4556.67,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NORFOLK_US,PARADIP,PANAMAX,Kamsarmax,14808.02,35.05,819733.3,18.68,65.56,1414752.45,32.93,32.93,3106.25,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NORFOLK_US,PARADIP,PANAMAX,Standard,13820.82,35.05,771920.15,19.38,65.56,1332394.31,34.12,34.12,3218.68,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NORFOLK_US,PARADIP,SUPRAMAX,Standard,11846.42,35.05,627493.6,22.25,65.56,1083225.03,39.3,39.3,3706.96,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NORFOLK_US,VIZAG,HANDYSIZE,Standard,8884.81,36.38,493655.71,27.09,67.43,851348.18,47.67,47.67,4496.82,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NORFOLK_US,VIZAG,PANAMAX,Kamsarmax,14808.02,35.11,805471.88,18.51,65.08,1388862.03,32.5,32.5,3065.9,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NORFOLK_US,VIZAG,PANAMAX,Standard,13820.82,35.11,758605.53,19.2,65.08,1308134.74,33.68,33.68,3177.12,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,NORFOLK_US,VIZAG,SUPRAMAX,Standard,11846.42,35.11,616757.35,22.05,65.08,1063596.01,38.79,38.79,3659.28,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,VOSTOCHNY_RU,PARADIP,HANDYSIZE,Standard,8884.81,20.01,260948.97,15.27,37.74,451457.36,26.93,26.93,2540.34,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,VOSTOCHNY_RU,PARADIP,PANAMAX,Kamsarmax,14808.02,19.34,425393.23,10.54,36.51,735501.69,18.52,18.52,1747.06,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,VOSTOCHNY_RU,PARADIP,PANAMAX,Standard,13820.82,19.34,400776.57,10.97,36.51,693099.48,19.25,19.25,1816.06,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,VOSTOCHNY_RU,PARADIP,SUPRAMAX,Standard,11846.42,19.34,325939.44,12.5,36.51,563797.98,22.03,22.03,2077.66,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,VOSTOCHNY_RU,VIZAG,HANDYSIZE,Standard,8884.81,20.38,257335.71,15.26,37.83,444286.98,26.73,26.73,2521.63,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,VOSTOCHNY_RU,VIZAG,PANAMAX,Kamsarmax,14808.02,19.73,419179.57,10.54,36.62,723473.53,18.39,18.39,1734.44,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,VOSTOCHNY_RU,VIZAG,PANAMAX,Standard,13820.82,19.73,395036.3,10.97,36.62,681886.74,19.12,19.12,1803.12,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-18,VOSTOCHNY_RU,VIZAG,SUPRAMAX,Standard,11846.42,19.73,321357.35,12.5,36.62,554769.51,21.87,21.87,2063.23,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,DHAMRA,HANDYSIZE,Standard,9000.0,9.79,118910.0,8.03,19.45,207739.07,14.31,14.31,1349.48,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,DHAMRA,PANAMAX,Kamsarmax,15000.0,9.49,193526.72,5.66,18.89,337433.0,10.01,10.01,944.31,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,DHAMRA,PANAMAX,Standard,14000.0,9.49,182439.54,5.93,18.89,318335.33,10.47,10.47,987.54,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,DHAMRA,SUPRAMAX,Standard,12000.0,9.49,148457.33,6.65,18.89,259217.67,11.82,11.82,1114.85,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,GANGAVARAM,HANDYSIZE,Standard,9000.0,9.58,113160.0,7.79,18.89,197557.73,13.83,13.83,1304.54,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,GANGAVARAM,PANAMAX,Kamsarmax,15000.0,9.3,184037.74,5.5,18.36,320700.5,9.69,9.69,914.02,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,GANGAVARAM,PANAMAX,Standard,14000.0,9.3,173540.31,5.77,18.36,302618.67,10.14,10.14,956.31,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,GANGAVARAM,SUPRAMAX,Standard,12000.0,9.3,141250.67,6.46,18.36,246471.83,11.44,11.44,1078.74,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,GOPALPUR,HANDYSIZE,Standard,9000.0,10.64,117468.67,8.23,20.1,203816.19,14.37,14.37,1355.2,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,GOPALPUR,PANAMAX,Standard,14000.0,10.35,179946.1,6.07,19.56,312024.13,10.51,10.51,991.65,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,GOPALPUR,SUPRAMAX,Standard,12000.0,10.35,146556.0,6.81,19.56,254214.4,11.88,11.88,1120.54,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,PARADIP,HANDYSIZE,Standard,9000.0,10.42,118998.93,8.21,20.01,206941.73,14.44,14.44,1362.01,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,PARADIP,PANAMAX,Kamsarmax,15000.0,10.13,193363.43,5.78,19.46,335821.01,10.1,10.1,952.75,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,PARADIP,PANAMAX,Standard,14000.0,10.13,182394.2,6.06,19.46,316926.51,10.56,10.56,996.34,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,PARADIP,SUPRAMAX,Standard,12000.0,10.13,148502.72,6.8,19.46,258155.22,11.93,11.93,1125.67,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,SANDHEADS,HANDYSIZE,Standard,9000.0,11.93,124138.67,8.8,21.68,214031.25,15.13,15.13,1427.1,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,SANDHEADS,PANAMAX,Kamsarmax,15000.0,11.63,201192.21,6.18,21.11,346836.93,10.57,10.57,996.61,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,SANDHEADS,PANAMAX,Standard,14000.0,11.63,189963.49,6.47,21.11,327495.47,11.04,11.04,1041.76,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,SANDHEADS,SUPRAMAX,Standard,12000.0,11.63,154805.33,7.29,21.11,266895.07,12.5,12.5,1179.58,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,VIZAG,HANDYSIZE,Standard,9000.0,10.8,115397.9,8.21,20.1,199795.63,14.24,14.24,1343.4,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,VIZAG,PANAMAX,Kamsarmax,15000.0,10.51,187170.8,5.78,19.58,323833.56,9.97,9.97,940.21,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,VIZAG,PANAMAX,Standard,14000.0,10.51,176673.37,6.06,19.58,305751.73,10.43,10.43,983.48,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,KALIMANTAN_ID,VIZAG,SUPRAMAX,Standard,12000.0,10.51,143936.15,6.8,19.58,249157.31,11.78,11.78,1111.34,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,MAPUTO_MZ,PARADIP,HANDYSIZE,Standard,9000.0,15.01,186465.6,11.61,28.49,323153.07,20.46,20.46,1929.53,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,MAPUTO_MZ,PARADIP,PANAMAX,Kamsarmax,15000.0,14.53,303645.48,8.07,27.61,525781.84,14.16,14.16,1335.28,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,MAPUTO_MZ,PARADIP,PANAMAX,Standard,14000.0,14.53,286189.07,8.42,27.61,495713.17,14.75,14.75,1391.08,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,MAPUTO_MZ,PARADIP,SUPRAMAX,Standard,12000.0,14.53,232836.05,9.54,27.61,403419.39,16.8,16.8,1584.31,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,MAPUTO_MZ,VIZAG,HANDYSIZE,Standard,9000.0,15.05,177957.9,11.36,27.97,307555.23,19.82,19.82,1869.65,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,MAPUTO_MZ,VIZAG,PANAMAX,Kamsarmax,15000.0,14.6,289432.34,7.9,27.14,499979.06,13.73,13.73,1294.92,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,MAPUTO_MZ,VIZAG,PANAMAX,Standard,14000.0,14.6,272919.52,8.25,27.14,471535.73,14.31,14.31,1349.51,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,MAPUTO_MZ,VIZAG,SUPRAMAX,Standard,12000.0,14.6,222136.15,9.35,27.14,383856.81,16.29,16.29,1536.62,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,NEWCASTLE_AU,DHAMRA,HANDYSIZE,Standard,9000.0,20.06,270035.33,15.64,38.44,468052.45,27.78,27.78,2620.73,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,NEWCASTLE_AU,DHAMRA,PANAMAX,Kamsarmax,15000.0,19.36,440558.51,10.79,37.16,762945.27,19.09,19.09,1801.18,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2026-06-19,NEWCASTLE_AU,DHAMRA,PANAMAX,Standard,14000.0,19.36,414940.05,11.23,37.16,718817.47,19.84,19.84,1871.77,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
