date,origin,destination,vessel_type,vessel_variant,freight_rate_usd_mt,bdi,bdi_lag_1,bdi_lag_7,bdi_rolling_mean_7,bdi_rolling_std_7,bdi_rolling_mean_30,bunker_vlsfo,bunker_vlsfo_lag_1,bunker_change_pct_7d,usd_inr,usd_inr_lag_1,usd_inr_change_pct_7d,day_of_week,month,bdi_momentum_14d,bunker_bdi_ratio
2026-02-18,KALIMANTAN_ID,DHAMRA,PANAMAX,Standard,10.36,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,DHAMRA,SUPRAMAX,Standard,11.77,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,GANGAVARAM,HANDYSIZE,Standard,13.74,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,GANGAVARAM,PANAMAX,Kamsarmax,9.63,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,GANGAVARAM,PANAMAX,Standard,10.06,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,GANGAVARAM,SUPRAMAX,Standard,11.42,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,GOPALPUR,HANDYSIZE,Standard,14.33,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,GOPALPUR,PANAMAX,Standard,10.47,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,GOPALPUR,SUPRAMAX,Standard,11.91,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,PARADIP,HANDYSIZE,Standard,14.36,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,PARADIP,PANAMAX,Kamsarmax,10.05,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,PARADIP,PANAMAX,Standard,10.49,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,PARADIP,SUPRAMAX,Standard,11.93,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,SANDHEADS,HANDYSIZE,Standard,15.14,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,SANDHEADS,PANAMAX,Kamsarmax,10.58,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,SANDHEADS,PANAMAX,Standard,11.04,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,SANDHEADS,SUPRAMAX,Standard,12.58,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,VIZAG,HANDYSIZE,Standard,14.24,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,VIZAG,PANAMAX,Kamsarmax,9.97,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,VIZAG,PANAMAX,Standard,10.41,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,KALIMANTAN_ID,VIZAG,SUPRAMAX,Standard,11.84,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,MAPUTO_MZ,PARADIP,HANDYSIZE,Standard,20.08,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,MAPUTO_MZ,PARADIP,PANAMAX,Kamsarmax,13.89,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,MAPUTO_MZ,PARADIP,PANAMAX,Standard,14.45,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,MAPUTO_MZ,PARADIP,SUPRAMAX,Standard,16.57,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,MAPUTO_MZ,VIZAG,HANDYSIZE,Standard,19.55,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,MAPUTO_MZ,VIZAG,PANAMAX,Kamsarmax,13.53,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,MAPUTO_MZ,VIZAG,PANAMAX,Standard,14.09,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,MAPUTO_MZ,VIZAG,SUPRAMAX,Standard,16.15,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,DHAMRA,HANDYSIZE,Standard,26.98,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,DHAMRA,PANAMAX,Kamsarmax,18.52,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,DHAMRA,PANAMAX,Standard,19.23,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,DHAMRA,SUPRAMAX,Standard,22.16,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,GANGAVARAM,HANDYSIZE,Standard,26.74,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,GANGAVARAM,PANAMAX,Kamsarmax,18.36,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,GANGAVARAM,PANAMAX,Standard,19.06,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,GANGAVARAM,SUPRAMAX,Standard,21.96,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,GOPALPUR,HANDYSIZE,Standard,27.22,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,GOPALPUR,PANAMAX,Standard,19.4,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,GOPALPUR,SUPRAMAX,Standard,22.37,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,PARADIP,HANDYSIZE,Standard,27.15,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,PARADIP,PANAMAX,Kamsarmax,18.64,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,PARADIP,PANAMAX,Standard,19.35,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,PARADIP,SUPRAMAX,Standard,22.31,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,SANDHEADS,HANDYSIZE,Standard,27.91,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,SANDHEADS,PANAMAX,Kamsarmax,19.16,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,SANDHEADS,PANAMAX,Standard,19.88,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,SANDHEADS,SUPRAMAX,Standard,22.94,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,VIZAG,HANDYSIZE,Standard,27.24,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,VIZAG,PANAMAX,Kamsarmax,18.7,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,VIZAG,PANAMAX,Standard,19.41,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NEWCASTLE_AU,VIZAG,SUPRAMAX,Standard,22.39,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NORFOLK_US,PARADIP,HANDYSIZE,Standard,46.7,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NORFOLK_US,PARADIP,PANAMAX,Kamsarmax,31.78,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NORFOLK_US,PARADIP,PANAMAX,Standard,32.89,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NORFOLK_US,PARADIP,SUPRAMAX,Standard,38.17,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NORFOLK_US,VIZAG,HANDYSIZE,Standard,46.16,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NORFOLK_US,VIZAG,PANAMAX,Kamsarmax,31.42,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NORFOLK_US,VIZAG,PANAMAX,Standard,32.52,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,NORFOLK_US,VIZAG,SUPRAMAX,Standard,37.74,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,VOSTOCHNY_RU,PARADIP,HANDYSIZE,Standard,26.32,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,VOSTOCHNY_RU,PARADIP,PANAMAX,Kamsarmax,18.08,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,VOSTOCHNY_RU,PARADIP,PANAMAX,Standard,18.77,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,VOSTOCHNY_RU,PARADIP,SUPRAMAX,Standard,21.63,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,VOSTOCHNY_RU,VIZAG,HANDYSIZE,Standard,26.2,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,VOSTOCHNY_RU,VIZAG,PANAMAX,Kamsarmax,18.0,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,VOSTOCHNY_RU,VIZAG,PANAMAX,Standard,18.69,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-18,VOSTOCHNY_RU,VIZAG,SUPRAMAX,Standard,21.55,,,,,,,516.0,512.5,0.016748768472906406,90.7,90.63,-0.0007711799052549928,2,2,,
2026-02-19,KALIMANTAN_ID,DHAMRA,HANDYSIZE,Standard,14.24,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,DHAMRA,PANAMAX,Kamsarmax,9.96,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,DHAMRA,PANAMAX,Standard,10.41,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,DHAMRA,SUPRAMAX,Standard,11.82,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,GANGAVARAM,HANDYSIZE,Standard,13.81,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,GANGAVARAM,PANAMAX,Kamsarmax,9.67,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,GANGAVARAM,PANAMAX,Standard,10.11,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,GANGAVARAM,SUPRAMAX,Standard,11.47,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,GOPALPUR,HANDYSIZE,Standard,14.4,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,GOPALPUR,PANAMAX,Standard,10.52,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,GOPALPUR,SUPRAMAX,Standard,11.96,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,PARADIP,HANDYSIZE,Standard,14.43,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,PARADIP,PANAMAX,Kamsarmax,10.09,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,PARADIP,PANAMAX,Standard,10.54,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,PARADIP,SUPRAMAX,Standard,11.99,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,SANDHEADS,HANDYSIZE,Standard,15.21,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,SANDHEADS,PANAMAX,Kamsarmax,10.62,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,SANDHEADS,PANAMAX,Standard,11.09,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,SANDHEADS,SUPRAMAX,Standard,12.63,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,VIZAG,HANDYSIZE,Standard,14.31,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,VIZAG,PANAMAX,Kamsarmax,10.01,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,VIZAG,PANAMAX,Standard,10.46,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,KALIMANTAN_ID,VIZAG,SUPRAMAX,Standard,11.89,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,MAPUTO_MZ,PARADIP,HANDYSIZE,Standard,20.2,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,MAPUTO_MZ,PARADIP,PANAMAX,Kamsarmax,13.97,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,MAPUTO_MZ,PARADIP,PANAMAX,Standard,14.54,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,MAPUTO_MZ,PARADIP,SUPRAMAX,Standard,16.66,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,MAPUTO_MZ,VIZAG,HANDYSIZE,Standard,19.65,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,MAPUTO_MZ,VIZAG,PANAMAX,Kamsarmax,13.61,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,MAPUTO_MZ,VIZAG,PANAMAX,Standard,14.16,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,MAPUTO_MZ,VIZAG,SUPRAMAX,Standard,16.23,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,DHAMRA,HANDYSIZE,Standard,27.16,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,DHAMRA,PANAMAX,Kamsarmax,18.65,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,DHAMRA,PANAMAX,Standard,19.36,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,DHAMRA,SUPRAMAX,Standard,22.3,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,GANGAVARAM,HANDYSIZE,Standard,26.91,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,GANGAVARAM,PANAMAX,Kamsarmax,18.48,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,GANGAVARAM,PANAMAX,Standard,19.18,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,GANGAVARAM,SUPRAMAX,Standard,22.1,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,GOPALPUR,HANDYSIZE,Standard,27.4,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,GOPALPUR,PANAMAX,Standard,19.53,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,GOPALPUR,SUPRAMAX,Standard,22.51,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,PARADIP,HANDYSIZE,Standard,27.33,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,PARADIP,PANAMAX,Kamsarmax,18.76,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,PARADIP,PANAMAX,Standard,19.48,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,PARADIP,SUPRAMAX,Standard,22.45,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,SANDHEADS,HANDYSIZE,Standard,28.09,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,SANDHEADS,PANAMAX,Kamsarmax,19.28,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,SANDHEADS,PANAMAX,Standard,20.01,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,SANDHEADS,SUPRAMAX,Standard,23.08,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,VIZAG,HANDYSIZE,Standard,27.41,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,VIZAG,PANAMAX,Kamsarmax,18.82,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,VIZAG,PANAMAX,Standard,19.54,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NEWCASTLE_AU,VIZAG,SUPRAMAX,Standard,22.52,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NORFOLK_US,PARADIP,HANDYSIZE,Standard,47.04,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NORFOLK_US,PARADIP,PANAMAX,Kamsarmax,32.01,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NORFOLK_US,PARADIP,PANAMAX,Standard,33.13,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NORFOLK_US,PARADIP,SUPRAMAX,Standard,38.44,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NORFOLK_US,VIZAG,HANDYSIZE,Standard,46.5,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NORFOLK_US,VIZAG,PANAMAX,Kamsarmax,31.65,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NORFOLK_US,VIZAG,PANAMAX,Standard,32.76,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,NORFOLK_US,VIZAG,SUPRAMAX,Standard,38.0,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,VOSTOCHNY_RU,PARADIP,HANDYSIZE,Standard,26.49,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,VOSTOCHNY_RU,PARADIP,PANAMAX,Kamsarmax,18.2,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,VOSTOCHNY_RU,PARADIP,PANAMAX,Standard,18.9,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,VOSTOCHNY_RU,PARADIP,SUPRAMAX,Standard,21.77,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,VOSTOCHNY_RU,VIZAG,HANDYSIZE,Standard,26.36,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,VOSTOCHNY_RU,VIZAG,PANAMAX,Kamsarmax,18.12,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,VOSTOCHNY_RU,VIZAG,PANAMAX,Standard,18.81,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-19,VOSTOCHNY_RU,VIZAG,SUPRAMAX,Standard,21.67,,,,,,,532.0,516.0,0.04211557296767876,90.68,90.7,0.0012145301976373979,3,2,,
2026-02-20,KALIMANTAN_ID,DHAMRA,HANDYSIZE,Standard,14.29,,,,,,,535.5,532.0,0.03678606001936102,90.98,90.68,0.0031977064725989823,4,2,,
2026-02-20,KALIMANTAN_ID,DHAMRA,PANAMAX,Kamsarmax,10.0,,,,,,,535.5,532.0,0.03678606001936102,90.98,90.68,0.0031977064725989823,4,2,,
2026-02-20,KALIMANTAN_ID,DHAMRA,PANAMAX,Standard,10.44,,,,,,,535.5,532.0,0.03678606001936102,90.98,90.68,0.0031977064725989823,4,2,,
2026-02-20,KALIMANTAN_ID,DHAMRA,SUPRAMAX,Standard,11.86,,,,,,,535.5,532.0,0.03678606001936102,90.98,90.68,0.0031977064725989823,4,2,,
2026-02-20,KALIMANTAN_ID,GANGAVARAM,HANDYSIZE,Standard,13.85,,,,,,,535.5,532.0,0.03678606001936102,90.98,90.68,0.0031977064725989823,4,2,,
2026-02-20,KALIMANTAN_ID,GANGAVARAM,PANAMAX,Kamsarmax,9.7,,,,,,,535.5,532.0,0.03678606001936102,90.98,90.68,0.0031977064725989823,4,2,,
2026-02-20,KALIMANTAN_ID,GANGAVARAM,PANAMAX,Standard,10.14,,,,,,,535.5,532.0,0.03678606001936102,90.98,90.68,0.0031977064725989823,4,2,,
2026-02-20,KALIMANTAN_ID,GANGAVARAM,SUPRAMAX,Standard,11.51,,,,,,,535.5,532.0,0.03678606001936102,90.98,90.68,0.0031977064725989823,4,2,,
2026-02-20,KALIMANTAN_ID,GOPALPUR,HANDYSIZE,Standard,14.45,,,,,,,535.5,532.0,0.03678606001936102,90.98,90.68,0.0031977064725989823,4,2,,
2026-02-20,KALIMANTAN_ID,GOPALPUR,PANAMAX,Standard,10.55,,,,,,,535.5,532.0,0.03678606001936102,90.98,90.68,0.0031977064725989823,4,2,,
2026-02-20,KALIMANTAN_ID,GOPALPUR,SUPRAMAX,Standard,12.0,,,,,,,535.5,532.0,0.03678606001936102,90.98,90.68,0.0031977064725989823,4,2,,
2026-02-20,KALIMANTAN_ID,PARADIP,HANDYSIZE,Standard,14.48,,,,,,,535.5,532.0,0.03678606001936102,90.98,90.68,0.0031977064725989823,4,2,,
2026-02-20,KALIMANTAN_ID,PARADIP,PANAMAX,Kamsarmax,10.13,,,,,,,535.5,532.0,0.03678606001936102,90.98,90.68,0.0031977064725989823,4,2,,
2026-02-20,KALIMANTAN_ID,PARADIP,PANAMAX,Standard,10.58,,,,,,,535.5,532.0,0.03678606001936102,90.98,90.68,0.0031977064725989823,4,2,,
2026-02-20,KALIMANTAN_ID,PARADIP,SUPRAMAX,Standard,12.03,,,,,,,535.5,532.0,0.03678606001936102,90.98,90.68,0.0031977064725989823,4,2,,
