date,origin,destination,vessel_type,freight_rate_usd_mt,bdi,bdi_lag_1,bdi_lag_7,bdi_rolling_mean_7,bdi_rolling_std_7,bdi_rolling_mean_30,bunker_vlsfo,bunker_vlsfo_lag_1,bunker_change_pct_7d,usd_inr,usd_inr_lag_1,usd_inr_change_pct_7d,bdi_momentum_14d,bunker_bdi_ratio,day_of_week,month
2025-08-08,KALIMANTAN_ID,PARADIP,CAPESIZE,6.86,,7.75,7.019999980926514,7.491428579602923,0.2786532288436127,6.9224138259887695,537.0,541.0,-1.6363636363636365,87.67,87.71,1.0134746055510715,4.729728380026323,69.80645161290323,4,8
2025-08-08,KALIMANTAN_ID,PARADIP,PANAMAX,10.59,,7.75,7.019999980926514,7.491428579602923,0.2786532288436127,6.9224138259887695,537.0,541.0,-1.6363636363636365,87.67,87.71,1.0134746055510715,4.729728380026323,69.80645161290323,4,8
2025-08-08,KALIMANTAN_ID,VIZAG,CAPESIZE,6.8,,7.75,7.019999980926514,7.491428579602923,0.2786532288436127,6.9224138259887695,537.0,541.0,-1.6363636363636365,87.67,87.71,1.0134746055510715,4.729728380026323,69.80645161290323,4,8
2025-08-08,KALIMANTAN_ID,VIZAG,PANAMAX,10.5,,7.75,7.019999980926514,7.491428579602923,0.2786532288436127,6.9224138259887695,537.0,541.0,-1.6363636363636365,87.67,87.71,1.0134746055510715,4.729728380026323,69.80645161290323,4,8
2025-08-08,NEWCASTLE_AU,HALDIA,PANAMAX,20.09,,7.75,7.019999980926514,7.491428579602923,0.2786532288436127,6.9224138259887695,537.0,541.0,-1.6363636363636365,87.67,87.71,1.0134746055510715,4.729728380026323,69.80645161290323,4,8
2025-08-08,NEWCASTLE_AU,PARADIP,CAPESIZE,12.75,,7.75,7.019999980926514,7.491428579602923,0.2786532288436127,6.9224138259887695,537.0,541.0,-1.6363636363636365,87.67,87.71,1.0134746055510715,4.729728380026323,69.80645161290323,4,8
2025-08-08,NEWCASTLE_AU,PARADIP,PANAMAX,19.58,,7.75,7.019999980926514,7.491428579602923,0.2786532288436127,6.9224138259887695,537.0,541.0,-1.6363636363636365,87.67,87.71,1.0134746055510715,4.729728380026323,69.80645161290323,4,8
2025-08-08,NEWCASTLE_AU,VIZAG,CAPESIZE,12.79,,7.75,7.019999980926514,7.491428579602923,0.2786532288436127,6.9224138259887695,537.0,541.0,-1.6363636363636365,87.67,87.71,1.0134746055510715,4.729728380026323,69.80645161290323,4,8
2025-08-08,NEWCASTLE_AU,VIZAG,PANAMAX,19.64,,7.75,7.019999980926514,7.491428579602923,0.2786532288436127,6.9224138259887695,537.0,541.0,-1.6363636363636365,87.67,87.71,1.0134746055510715,4.729728380026323,69.80645161290323,4,8
2025-08-11,KALIMANTAN_ID,HALDIA,PANAMAX,11.08,,7.800000190734863,7.400000095367432,7.602857181004116,0.20491580171085153,6.998827621854585,533.5,537.0,-3.3303330333033303,87.63,87.67,0.26303751143641807,6.122452951579879,68.84615216264598,0,8
2025-08-11,KALIMANTAN_ID,PARADIP,CAPESIZE,6.89,,7.800000190734863,7.400000095367432,7.602857181004116,0.20491580171085153,6.998827621854585,533.5,537.0,-3.3303330333033303,87.63,87.67,0.26303751143641807,6.122452951579879,68.84615216264598,0,8
2025-08-11,KALIMANTAN_ID,PARADIP,PANAMAX,10.57,,7.800000190734863,7.400000095367432,7.602857181004116,0.20491580171085153,6.998827621854585,533.5,537.0,-3.3303330333033303,87.63,87.67,0.26303751143641807,6.122452951579879,68.84615216264598,0,8
2025-08-11,KALIMANTAN_ID,VIZAG,CAPESIZE,6.83,,7.800000190734863,7.400000095367432,7.602857181004116,0.20491580171085153,6.998827621854585,533.5,537.0,-3.3303330333033303,87.63,87.67,0.26303751143641807,6.122452951579879,68.84615216264598,0,8
2025-08-11,KALIMANTAN_ID,VIZAG,PANAMAX,10.48,,7.800000190734863,7.400000095367432,7.602857181004116,0.20491580171085153,6.998827621854585,533.5,537.0,-3.3303330333033303,87.63,87.67,0.26303751143641807,6.122452951579879,68.84615216264598,0,8
2025-08-11,NEWCASTLE_AU,HALDIA,PANAMAX,20.04,,7.800000190734863,7.400000095367432,7.602857181004116,0.20491580171085153,6.998827621854585,533.5,537.0,-3.3303330333033303,87.63,87.67,0.26303751143641807,6.122452951579879,68.84615216264598,0,8
2025-08-11,NEWCASTLE_AU,PARADIP,CAPESIZE,12.81,,7.800000190734863,7.400000095367432,7.602857181004116,0.20491580171085153,6.998827621854585,533.5,537.0,-3.3303330333033303,87.63,87.67,0.26303751143641807,6.122452951579879,68.84615216264598,0,8
2025-08-11,NEWCASTLE_AU,PARADIP,PANAMAX,19.53,,7.800000190734863,7.400000095367432,7.602857181004116,0.20491580171085153,6.998827621854585,533.5,537.0,-3.3303330333033303,87.63,87.67,0.26303751143641807,6.122452951579879,68.84615216264598,0,8
2025-08-11,NEWCASTLE_AU,VIZAG,CAPESIZE,12.85,,7.800000190734863,7.400000095367432,7.602857181004116,0.20491580171085153,6.998827621854585,533.5,537.0,-3.3303330333033303,87.63,87.67,0.26303751143641807,6.122452951579879,68.84615216264598,0,8
2025-08-11,NEWCASTLE_AU,VIZAG,PANAMAX,19.59,,7.800000190734863,7.400000095367432,7.602857181004116,0.20491580171085153,6.998827621854585,533.5,537.0,-3.3303330333033303,87.63,87.67,0.26303751143641807,6.122452951579879,68.84615216264598,0,8
2025-08-12,KALIMANTAN_ID,HALDIA,PANAMAX,11.08,,7.900000095367432,7.460000038146973,7.674285752432687,0.20951195009427606,7.079862101324673,532.0,533.5,-4.132973944294699,87.71,87.63,0.034246575342467056,2.9986964378834746,67.53164475438993,1,8
2025-08-12,KALIMANTAN_ID,PARADIP,CAPESIZE,6.94,,7.900000095367432,7.460000038146973,7.674285752432687,0.20951195009427606,7.079862101324673,532.0,533.5,-4.132973944294699,87.71,87.63,0.034246575342467056,2.9986964378834746,67.53164475438993,1,8
2025-08-12,KALIMANTAN_ID,PARADIP,PANAMAX,10.56,,7.900000095367432,7.460000038146973,7.674285752432687,0.20951195009427606,7.079862101324673,532.0,533.5,-4.132973944294699,87.71,87.63,0.034246575342467056,2.9986964378834746,67.53164475438993,1,8
2025-08-12,KALIMANTAN_ID,VIZAG,CAPESIZE,6.88,,7.900000095367432,7.460000038146973,7.674285752432687,0.20951195009427606,7.079862101324673,532.0,533.5,-4.132973944294699,87.71,87.63,0.034246575342467056,2.9986964378834746,67.53164475438993,1,8
2025-08-12,KALIMANTAN_ID,VIZAG,PANAMAX,10.47,,7.900000095367432,7.460000038146973,7.674285752432687,0.20951195009427606,7.079862101324673,532.0,533.5,-4.132973944294699,87.71,87.63,0.034246575342467056,2.9986964378834746,67.53164475438993,1,8
2025-08-12,NEWCASTLE_AU,HALDIA,PANAMAX,20.02,,7.900000095367432,7.460000038146973,7.674285752432687,0.20951195009427606,7.079862101324673,532.0,533.5,-4.132973944294699,87.71,87.63,0.034246575342467056,2.9986964378834746,67.53164475438993,1,8
2025-08-12,NEWCASTLE_AU,PARADIP,CAPESIZE,12.89,,7.900000095367432,7.460000038146973,7.674285752432687,0.20951195009427606,7.079862101324673,532.0,533.5,-4.132973944294699,87.71,87.63,0.034246575342467056,2.9986964378834746,67.53164475438993,1,8
2025-08-12,NEWCASTLE_AU,PARADIP,PANAMAX,19.51,,7.900000095367432,7.460000038146973,7.674285752432687,0.20951195009427606,7.079862101324673,532.0,533.5,-4.132973944294699,87.71,87.63,0.034246575342467056,2.9986964378834746,67.53164475438993,1,8
2025-08-12,NEWCASTLE_AU,VIZAG,CAPESIZE,12.93,,7.900000095367432,7.460000038146973,7.674285752432687,0.20951195009427606,7.079862101324673,532.0,533.5,-4.132973944294699,87.71,87.63,0.034246575342467056,2.9986964378834746,67.53164475438993,1,8
2025-08-12,NEWCASTLE_AU,VIZAG,PANAMAX,19.57,,7.900000095367432,7.460000038146973,7.674285752432687,0.20951195009427606,7.079862101324673,532.0,533.5,-4.132973944294699,87.71,87.63,0.034246575342467056,2.9986964378834746,67.53164475438993,1,8
2025-08-13,KALIMANTAN_ID,HALDIA,PANAMAX,11.07,,8.020000457763672,7.309999942779541,7.75428581237793,0.2206701030914301,7.162275906266837,531.0,532.0,-4.316546762589928,87.48,87.71,0.19419693854236633,6.648942527996588,66.33416080232307,2,8
2025-08-13,KALIMANTAN_ID,PARADIP,CAPESIZE,6.99,,8.020000457763672,7.309999942779541,7.75428581237793,0.2206701030914301,7.162275906266837,531.0,532.0,-4.316546762589928,87.48,87.71,0.19419693854236633,6.648942527996588,66.33416080232307,2,8
2025-08-13,KALIMANTAN_ID,PARADIP,PANAMAX,10.55,,8.020000457763672,7.309999942779541,7.75428581237793,0.2206701030914301,7.162275906266837,531.0,532.0,-4.316546762589928,87.48,87.71,0.19419693854236633,6.648942527996588,66.33416080232307,2,8
2025-08-13,KALIMANTAN_ID,VIZAG,CAPESIZE,6.94,,8.020000457763672,7.309999942779541,7.75428581237793,0.2206701030914301,7.162275906266837,531.0,532.0,-4.316546762589928,87.48,87.71,0.19419693854236633,6.648942527996588,66.33416080232307,2,8
2025-08-13,KALIMANTAN_ID,VIZAG,PANAMAX,10.47,,8.020000457763672,7.309999942779541,7.75428581237793,0.2206701030914301,7.162275906266837,531.0,532.0,-4.316546762589928,87.48,87.71,0.19419693854236633,6.648942527996588,66.33416080232307,2,8
2025-08-13,NEWCASTLE_AU,HALDIA,PANAMAX,20.01,,8.020000457763672,7.309999942779541,7.75428581237793,0.2206701030914301,7.162275906266837,531.0,532.0,-4.316546762589928,87.48,87.71,0.19419693854236633,6.648942527996588,66.33416080232307,2,8
2025-08-13,NEWCASTLE_AU,PARADIP,CAPESIZE,13.0,,8.020000457763672,7.309999942779541,7.75428581237793,0.2206701030914301,7.162275906266837,531.0,532.0,-4.316546762589928,87.48,87.71,0.19419693854236633,6.648942527996588,66.33416080232307,2,8
2025-08-13,NEWCASTLE_AU,PARADIP,PANAMAX,19.49,,8.020000457763672,7.309999942779541,7.75428581237793,0.2206701030914301,7.162275906266837,531.0,532.0,-4.316546762589928,87.48,87.71,0.19419693854236633,6.648942527996588,66.33416080232307,2,8
2025-08-13,NEWCASTLE_AU,VIZAG,CAPESIZE,13.05,,8.020000457763672,7.309999942779541,7.75428581237793,0.2206701030914301,7.162275906266837,531.0,532.0,-4.316546762589928,87.48,87.71,0.19419693854236633,6.648942527996588,66.33416080232307,2,8
2025-08-13,NEWCASTLE_AU,VIZAG,PANAMAX,19.55,,8.020000457763672,7.309999942779541,7.75428581237793,0.2206701030914301,7.162275906266837,531.0,532.0,-4.316546762589928,87.48,87.71,0.19419693854236633,6.648942527996588,66.33416080232307,2,8
2025-08-14,KALIMANTAN_ID,HALDIA,PANAMAX,11.06,,8.166999816894531,7.769999980926514,7.876714365822928,0.1633979942243204,7.244931073024355,529.5,531.0,-3.278688524590164,87.56,87.48,-0.17117425539197934,10.067381845280096,65.01775583508102,3,8
2025-08-14,KALIMANTAN_ID,PARADIP,CAPESIZE,6.97,,8.166999816894531,7.769999980926514,7.876714365822928,0.1633979942243204,7.244931073024355,529.5,531.0,-3.278688524590164,87.56,87.48,-0.17117425539197934,10.067381845280096,65.01775583508102,3,8
2025-08-14,KALIMANTAN_ID,PARADIP,PANAMAX,10.54,,8.166999816894531,7.769999980926514,7.876714365822928,0.1633979942243204,7.244931073024355,529.5,531.0,-3.278688524590164,87.56,87.48,-0.17117425539197934,10.067381845280096,65.01775583508102,3,8
2025-08-14,KALIMANTAN_ID,VIZAG,CAPESIZE,6.91,,8.166999816894531,7.769999980926514,7.876714365822928,0.1633979942243204,7.244931073024355,529.5,531.0,-3.278688524590164,87.56,87.48,-0.17117425539197934,10.067381845280096,65.01775583508102,3,8
2025-08-14,KALIMANTAN_ID,VIZAG,PANAMAX,10.46,,8.166999816894531,7.769999980926514,7.876714365822928,0.1633979942243204,7.244931073024355,529.5,531.0,-3.278688524590164,87.56,87.48,-0.17117425539197934,10.067381845280096,65.01775583508102,3,8
2025-08-14,NEWCASTLE_AU,HALDIA,PANAMAX,19.99,,8.166999816894531,7.769999980926514,7.876714365822928,0.1633979942243204,7.244931073024355,529.5,531.0,-3.278688524590164,87.56,87.48,-0.17117425539197934,10.067381845280096,65.01775583508102,3,8
2025-08-14,NEWCASTLE_AU,PARADIP,CAPESIZE,12.95,,8.166999816894531,7.769999980926514,7.876714365822928,0.1633979942243204,7.244931073024355,529.5,531.0,-3.278688524590164,87.56,87.48,-0.17117425539197934,10.067381845280096,65.01775583508102,3,8
2025-08-14,NEWCASTLE_AU,PARADIP,PANAMAX,19.47,,8.166999816894531,7.769999980926514,7.876714365822928,0.1633979942243204,7.244931073024355,529.5,531.0,-3.278688524590164,87.56,87.48,-0.17117425539197934,10.067381845280096,65.01775583508102,3,8
2025-08-14,NEWCASTLE_AU,VIZAG,CAPESIZE,12.99,,8.166999816894531,7.769999980926514,7.876714365822928,0.1633979942243204,7.244931073024355,529.5,531.0,-3.278688524590164,87.56,87.48,-0.17117425539197934,10.067381845280096,65.01775583508102,3,8
2025-08-14,NEWCASTLE_AU,VIZAG,PANAMAX,19.53,,8.166999816894531,7.769999980926514,7.876714365822928,0.1633979942243204,7.244931073024355,529.5,531.0,-3.278688524590164,87.56,87.48,-0.17117425539197934,10.067381845280096,65.01775583508102,3,8
2025-08-15,KALIMANTAN_ID,HALDIA,PANAMAX,11.07,,8.130000114440918,7.730000019073486,7.928142956324986,0.1800207572110989,7.320793151855469,531.5,529.5,-3.021978021978022,87.56,87.56,-0.27334851936218096,13.706293790239805,65.12915037473066,4,8
2025-08-15,KALIMANTAN_ID,PARADIP,CAPESIZE,6.92,,8.130000114440918,7.730000019073486,7.928142956324986,0.1800207572110989,7.320793151855469,531.5,529.5,-3.021978021978022,87.56,87.56,-0.27334851936218096,13.706293790239805,65.12915037473066,4,8
2025-08-15,KALIMANTAN_ID,PARADIP,PANAMAX,10.56,,8.130000114440918,7.730000019073486,7.928142956324986,0.1800207572110989,7.320793151855469,531.5,529.5,-3.021978021978022,87.56,87.56,-0.27334851936218096,13.706293790239805,65.12915037473066,4,8
2025-08-15,KALIMANTAN_ID,VIZAG,CAPESIZE,6.86,,8.130000114440918,7.730000019073486,7.928142956324986,0.1800207572110989,7.320793151855469,531.5,529.5,-3.021978021978022,87.56,87.56,-0.27334851936218096,13.706293790239805,65.12915037473066,4,8
2025-08-15,KALIMANTAN_ID,VIZAG,PANAMAX,10.47,,8.130000114440918,7.730000019073486,7.928142956324986,0.1800207572110989,7.320793151855469,531.5,529.5,-3.021978021978022,87.56,87.56,-0.27334851936218096,13.706293790239805,65.12915037473066,4,8
2025-08-15,NEWCASTLE_AU,HALDIA,PANAMAX,20.02,,8.130000114440918,7.730000019073486,7.928142956324986,0.1800207572110989,7.320793151855469,531.5,529.5,-3.021978021978022,87.56,87.56,-0.27334851936218096,13.706293790239805,65.12915037473066,4,8
2025-08-15,NEWCASTLE_AU,PARADIP,CAPESIZE,12.86,,8.130000114440918,7.730000019073486,7.928142956324986,0.1800207572110989,7.320793151855469,531.5,529.5,-3.021978021978022,87.56,87.56,-0.27334851936218096,13.706293790239805,65.12915037473066,4,8
2025-08-15,NEWCASTLE_AU,PARADIP,PANAMAX,19.5,,8.130000114440918,7.730000019073486,7.928142956324986,0.1800207572110989,7.320793151855469,531.5,529.5,-3.021978021978022,87.56,87.56,-0.27334851936218096,13.706293790239805,65.12915037473066,4,8
2025-08-15,NEWCASTLE_AU,VIZAG,CAPESIZE,12.9,,8.130000114440918,7.730000019073486,7.928142956324986,0.1800207572110989,7.320793151855469,531.5,529.5,-3.021978021978022,87.56,87.56,-0.27334851936218096,13.706293790239805,65.12915037473066,4,8
2025-08-15,NEWCASTLE_AU,VIZAG,PANAMAX,19.56,,8.130000114440918,7.730000019073486,7.928142956324986,0.1800207572110989,7.320793151855469,531.5,529.5,-3.021978021978022,87.56,87.56,-0.27334851936218096,13.706293790239805,65.12915037473066,4,8
2025-08-18,KALIMANTAN_ID,HALDIA,PANAMAX,11.05,,8.020000457763672,7.75,7.969571590423584,0.15895895334232435,7.344100062052409,528.5,531.5,-2.2079116835326587,87.3,87.56,-0.17101812792154997,10.681764623933343,66.27181666623066,0,8
2025-08-18,KALIMANTAN_ID,PARADIP,CAPESIZE,6.93,,8.020000457763672,7.75,7.969571590423584,0.15895895334232435,7.344100062052409,528.5,531.5,-2.2079116835326587,87.3,87.56,-0.17101812792154997,10.681764623933343,66.27181666623066,0,8
2025-08-18,KALIMANTAN_ID,PARADIP,PANAMAX,10.54,,8.020000457763672,7.75,7.969571590423584,0.15895895334232435,7.344100062052409,528.5,531.5,-2.2079116835326587,87.3,87.56,-0.17101812792154997,10.681764623933343,66.27181666623066,0,8
2025-08-18,KALIMANTAN_ID,VIZAG,CAPESIZE,6.87,,8.020000457763672,7.75,7.969571590423584,0.15895895334232435,7.344100062052409,528.5,531.5,-2.2079116835326587,87.3,87.56,-0.17101812792154997,10.681764623933343,66.27181666623066,0,8
2025-08-18,KALIMANTAN_ID,VIZAG,PANAMAX,10.45,,8.020000457763672,7.75,7.969571590423584,0.15895895334232435,7.344100062052409,528.5,531.5,-2.2079116835326587,87.3,87.56,-0.17101812792154997,10.681764623933343,66.27181666623066,0,8
2025-08-18,NEWCASTLE_AU,HALDIA,PANAMAX,19.97,,8.020000457763672,7.75,7.969571590423584,0.15895895334232435,7.344100062052409,528.5,531.5,-2.2079116835326587,87.3,87.56,-0.17101812792154997,10.681764623933343,66.27181666623066,0,8
2025-08-18,NEWCASTLE_AU,PARADIP,CAPESIZE,12.87,,8.020000457763672,7.75,7.969571590423584,0.15895895334232435,7.344100062052409,528.5,531.5,-2.2079116835326587,87.3,87.56,-0.17101812792154997,10.681764623933343,66.27181666623066,0,8
2025-08-18,NEWCASTLE_AU,PARADIP,PANAMAX,19.46,,8.020000457763672,7.75,7.969571590423584,0.15895895334232435,7.344100062052409,528.5,531.5,-2.2079116835326587,87.3,87.56,-0.17101812792154997,10.681764623933343,66.27181666623066,0,8
2025-08-18,NEWCASTLE_AU,VIZAG,CAPESIZE,12.91,,8.020000457763672,7.75,7.969571590423584,0.15895895334232435,7.344100062052409,528.5,531.5,-2.2079116835326587,87.3,87.56,-0.17101812792154997,10.681764623933343,66.27181666623066,0,8
2025-08-18,NEWCASTLE_AU,VIZAG,PANAMAX,19.52,,8.020000457763672,7.75,7.969571590423584,0.15895895334232435,7.344100062052409,528.5,531.5,-2.2079116835326587,87.3,87.56,-0.17101812792154997,10.681764623933343,66.27181666623066,0,8
2025-08-19,KALIMANTAN_ID,HALDIA,PANAMAX,11.04,,8.079999923706055,7.800000190734863,8.016714436667305,0.12912093226430058,7.411100053787232,527.0,528.5,-2.310536044362292,87.02,87.3,-0.46744954965225927,16.426510909024074,65.40841645919136,1,8
2025-08-19,KALIMANTAN_ID,PARADIP,CAPESIZE,6.78,,8.079999923706055,7.800000190734863,8.016714436667305,0.12912093226430058,7.411100053787232,527.0,528.5,-2.310536044362292,87.02,87.3,-0.46744954965225927,16.426510909024074,65.40841645919136,1,8
2025-08-19,KALIMANTAN_ID,PARADIP,PANAMAX,10.53,,8.079999923706055,7.800000190734863,8.016714436667305,0.12912093226430058,7.411100053787232,527.0,528.5,-2.310536044362292,87.02,87.3,-0.46744954965225927,16.426510909024074,65.40841645919136,1,8
2025-08-19,KALIMANTAN_ID,VIZAG,CAPESIZE,6.73,,8.079999923706055,7.800000190734863,8.016714436667305,0.12912093226430058,7.411100053787232,527.0,528.5,-2.310536044362292,87.02,87.3,-0.46744954965225927,16.426510909024074,65.40841645919136,1,8
2025-08-19,KALIMANTAN_ID,VIZAG,PANAMAX,10.44,,8.079999923706055,7.800000190734863,8.016714436667305,0.12912093226430058,7.411100053787232,527.0,528.5,-2.310536044362292,87.02,87.3,-0.46744954965225927,16.426510909024074,65.40841645919136,1,8
2025-08-19,NEWCASTLE_AU,HALDIA,PANAMAX,19.95,,8.079999923706055,7.800000190734863,8.016714436667305,0.12912093226430058,7.411100053787232,527.0,528.5,-2.310536044362292,87.02,87.3,-0.46744954965225927,16.426510909024074,65.40841645919136,1,8
2025-08-19,NEWCASTLE_AU,PARADIP,CAPESIZE,12.59,,8.079999923706055,7.800000190734863,8.016714436667305,0.12912093226430058,7.411100053787232,527.0,528.5,-2.310536044362292,87.02,87.3,-0.46744954965225927,16.426510909024074,65.40841645919136,1,8
2025-08-19,NEWCASTLE_AU,PARADIP,PANAMAX,19.44,,8.079999923706055,7.800000190734863,8.016714436667305,0.12912093226430058,7.411100053787232,527.0,528.5,-2.310536044362292,87.02,87.3,-0.46744954965225927,16.426510909024074,65.40841645919136,1,8
2025-08-19,NEWCASTLE_AU,VIZAG,CAPESIZE,12.63,,8.079999923706055,7.800000190734863,8.016714436667305,0.12912093226430058,7.411100053787232,527.0,528.5,-2.310536044362292,87.02,87.3,-0.46744954965225927,16.426510909024074,65.40841645919136,1,8
2025-08-19,NEWCASTLE_AU,VIZAG,PANAMAX,19.5,,8.079999923706055,7.800000190734863,8.016714436667305,0.12912093226430058,7.411100053787232,527.0,528.5,-2.310536044362292,87.02,87.3,-0.46744954965225927,16.426510909024074,65.40841645919136,1,8
2025-08-20,KALIMANTAN_ID,HALDIA,PANAMAX,11.04,,7.7729997634887695,7.900000095367432,8.012857232775007,0.13684597319139427,7.4642000516255695,527.0,527.0,-1.86219739292365,87.02,87.02,-0.7414166761720151,10.726492658236069,67.79879274863964,2,8
2025-08-20,KALIMANTAN_ID,PARADIP,CAPESIZE,6.9,,7.7729997634887695,7.900000095367432,8.012857232775007,0.13684597319139427,7.4642000516255695,527.0,527.0,-1.86219739292365,87.02,87.02,-0.7414166761720151,10.726492658236069,67.79879274863964,2,8
2025-08-20,KALIMANTAN_ID,PARADIP,PANAMAX,10.53,,7.7729997634887695,7.900000095367432,8.012857232775007,0.13684597319139427,7.4642000516255695,527.0,527.0,-1.86219739292365,87.02,87.02,-0.7414166761720151,10.726492658236069,67.79879274863964,2,8
2025-08-20,KALIMANTAN_ID,VIZAG,CAPESIZE,6.84,,7.7729997634887695,7.900000095367432,8.012857232775007,0.13684597319139427,7.4642000516255695,527.0,527.0,-1.86219739292365,87.02,87.02,-0.7414166761720151,10.726492658236069,67.79879274863964,2,8
2025-08-20,KALIMANTAN_ID,VIZAG,PANAMAX,10.44,,7.7729997634887695,7.900000095367432,8.012857232775007,0.13684597319139427,7.4642000516255695,527.0,527.0,-1.86219739292365,87.02,87.02,-0.7414166761720151,10.726492658236069,67.79879274863964,2,8
2025-08-20,NEWCASTLE_AU,HALDIA,PANAMAX,19.95,,7.7729997634887695,7.900000095367432,8.012857232775007,0.13684597319139427,7.4642000516255695,527.0,527.0,-1.86219739292365,87.02,87.02,-0.7414166761720151,10.726492658236069,67.79879274863964,2,8
2025-08-20,NEWCASTLE_AU,PARADIP,CAPESIZE,12.81,,7.7729997634887695,7.900000095367432,8.012857232775007,0.13684597319139427,7.4642000516255695,527.0,527.0,-1.86219739292365,87.02,87.02,-0.7414166761720151,10.726492658236069,67.79879274863964,2,8
2025-08-20,NEWCASTLE_AU,PARADIP,PANAMAX,19.44,,7.7729997634887695,7.900000095367432,8.012857232775007,0.13684597319139427,7.4642000516255695,527.0,527.0,-1.86219739292365,87.02,87.02,-0.7414166761720151,10.726492658236069,67.79879274863964,2,8
2025-08-20,NEWCASTLE_AU,VIZAG,CAPESIZE,12.85,,7.7729997634887695,7.900000095367432,8.012857232775007,0.13684597319139427,7.4642000516255695,527.0,527.0,-1.86219739292365,87.02,87.02,-0.7414166761720151,10.726492658236069,67.79879274863964,2,8
2025-08-20,NEWCASTLE_AU,VIZAG,PANAMAX,19.5,,7.7729997634887695,7.900000095367432,8.012857232775007,0.13684597319139427,7.4642000516255695,527.0,527.0,-1.86219739292365,87.02,87.02,-0.7414166761720151,10.726492658236069,67.79879274863964,2,8
2025-08-21,KALIMANTAN_ID,HALDIA,PANAMAX,11.06,,8.039999961853027,8.020000457763672,8.03285721370152,0.1275153075064215,7.52386671702067,529.0,527.0,-1.218369259606373,87.31,87.02,-0.6961086385940882,8.648646732940588,65.54726399259076,3,8
2025-08-21,KALIMANTAN_ID,PARADIP,CAPESIZE,6.95,,8.039999961853027,8.020000457763672,8.03285721370152,0.1275153075064215,7.52386671702067,529.0,527.0,-1.218369259606373,87.31,87.02,-0.6961086385940882,8.648646732940588,65.54726399259076,3,8
2025-08-21,KALIMANTAN_ID,PARADIP,PANAMAX,10.54,,8.039999961853027,8.020000457763672,8.03285721370152,0.1275153075064215,7.52386671702067,529.0,527.0,-1.218369259606373,87.31,87.02,-0.6961086385940882,8.648646732940588,65.54726399259076,3,8
2025-08-21,KALIMANTAN_ID,VIZAG,CAPESIZE,6.89,,8.039999961853027,8.020000457763672,8.03285721370152,0.1275153075064215,7.52386671702067,529.0,527.0,-1.218369259606373,87.31,87.02,-0.6961086385940882,8.648646732940588,65.54726399259076,3,8
2025-08-21,KALIMANTAN_ID,VIZAG,PANAMAX,10.46,,8.039999961853027,8.020000457763672,8.03285721370152,0.1275153075064215,7.52386671702067,529.0,527.0,-1.218369259606373,87.31,87.02,-0.6961086385940882,8.648646732940588,65.54726399259076,3,8
2025-08-21,NEWCASTLE_AU,HALDIA,PANAMAX,19.98,,8.039999961853027,8.020000457763672,8.03285721370152,0.1275153075064215,7.52386671702067,529.0,527.0,-1.218369259606373,87.31,87.02,-0.6961086385940882,8.648646732940588,65.54726399259076,3,8
2025-08-21,NEWCASTLE_AU,PARADIP,CAPESIZE,12.92,,8.039999961853027,8.020000457763672,8.03285721370152,0.1275153075064215,7.52386671702067,529.0,527.0,-1.218369259606373,87.31,87.02,-0.6961086385940882,8.648646732940588,65.54726399259076,3,8
2025-08-21,NEWCASTLE_AU,PARADIP,PANAMAX,19.46,,8.039999961853027,8.020000457763672,8.03285721370152,0.1275153075064215,7.52386671702067,529.0,527.0,-1.218369259606373,87.31,87.02,-0.6961086385940882,8.648646732940588,65.54726399259076,3,8
2025-08-21,NEWCASTLE_AU,VIZAG,CAPESIZE,12.96,,8.039999961853027,8.020000457763672,8.03285721370152,0.1275153075064215,7.52386671702067,529.0,527.0,-1.218369259606373,87.31,87.02,-0.6961086385940882,8.648646732940588,65.54726399259076,3,8
2025-08-21,NEWCASTLE_AU,VIZAG,PANAMAX,19.53,,8.039999961853027,8.020000457763672,8.03285721370152,0.1275153075064215,7.52386671702067,529.0,527.0,-1.218369259606373,87.31,87.02,-0.6961086385940882,8.648646732940588,65.54726399259076,3,8
2025-08-22,KALIMANTAN_ID,HALDIA,PANAMAX,11.05,,8.15999984741211,8.166999816894531,8.05285712650844,0.13586813425669558,7.57386671702067,527.5,529.0,-0.5639097744360901,87.53,87.31,-0.45604834112414944,9.383375411335965,64.82843258480806,4,8
2025-08-22,KALIMANTAN_ID,PARADIP,CAPESIZE,7.05,,8.15999984741211,8.166999816894531,8.05285712650844,0.13586813425669558,7.57386671702067,527.5,529.0,-0.5639097744360901,87.53,87.31,-0.45604834112414944,9.383375411335965,64.82843258480806,4,8
2025-08-22,KALIMANTAN_ID,PARADIP,PANAMAX,10.53,,8.15999984741211,8.166999816894531,8.05285712650844,0.13586813425669558,7.57386671702067,527.5,529.0,-0.5639097744360901,87.53,87.31,-0.45604834112414944,9.383375411335965,64.82843258480806,4,8
2025-08-22,KALIMANTAN_ID,VIZAG,CAPESIZE,6.99,,8.15999984741211,8.166999816894531,8.05285712650844,0.13586813425669558,7.57386671702067,527.5,529.0,-0.5639097744360901,87.53,87.31,-0.45604834112414944,9.383375411335965,64.82843258480806,4,8
